id,lat,lon,aqi,pm25,pm10,no2,so2,co,o3,temp_c,humidity,wind_speed,wind_deg,weather_desc,roads,industrial,farmland,dump
pt_00188,11.461685,79.37163,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.48,60.0,6.2,14.0,broken clouds,28,0,0,0
pt_00189,11.461685,79.600778,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.19,61.0,6.91,20.0,overcast clouds,1,0,0,0
pt_00190,11.461685,92.662185,37.0,37.0,18.0,1.8,0.6,,,28.85,71.0,6.24,60.0,overcast clouds,0,0,0,0
pt_00191,11.686262,75.711343,105.0,105.0,58.0,6.2,2.4,3.3,13.1,33.09,29.0,0.21,131.0,overcast clouds,18,0,0,0
pt_00192,11.686262,75.940674,105.0,105.0,58.0,6.2,2.4,3.3,13.1,24.58,33.0,1.93,49.0,overcast clouds,7,0,0,0
pt_00193,11.686262,76.170006,74.0,74.0,44.0,7.9,3.1,4.4,13.8,25.52,38.0,2.54,34.0,overcast clouds,18,0,2,0
pt_00194,11.686262,76.399338,74.0,74.0,44.0,7.9,3.1,4.4,13.8,24.77,42.0,2.79,39.0,overcast clouds,1,0,0,0
pt_00195,11.686262,76.628669,74.0,74.0,44.0,7.9,3.1,4.4,13.8,23.72,47.0,3.26,44.0,overcast clouds,4,0,0,0
pt_00196,11.686262,76.858001,64.0,64.0,46.0,1.2,6.4,,2.1,23.54,45.0,1.98,47.0,overcast clouds,0,0,0,0
pt_00197,11.686262,77.087332,64.0,64.0,46.0,1.2,6.4,,2.1,24.17,40.0,0.71,126.0,overcast clouds,0,0,0,0
pt_00198,11.686262,77.316664,157.0,157.0,85.0,3.9,1.0,4.6,1.2,24.3,42.0,1.42,74.0,overcast clouds,0,0,0,0
pt_00199,11.686262,77.545995,157.0,157.0,85.0,3.9,1.0,4.6,1.2,25.22,58.0,2.76,45.0,overcast clouds,0,0,0,0
pt_00200,11.686262,77.775327,157.0,157.0,85.0,3.9,1.0,4.6,1.2,28.97,46.0,4.47,30.0,overcast clouds,2,0,0,0
pt_00201,11.686262,78.004658,157.0,157.0,85.0,3.9,1.0,4.6,1.2,28.32,44.0,1.54,20.0,haze,28,0,0,0
pt_00202,11.686262,78.23399,157.0,157.0,85.0,3.9,1.0,4.6,1.2,27.87,55.0,2.92,52.0,overcast clouds,42,0,0,0
pt_00203,11.686262,78.463321,157.0,157.0,85.0,3.9,1.0,4.6,1.2,25.58,61.0,2.77,43.0,broken clouds,4,0,0,0
pt_00204,11.686262,78.692653,160.0,160.0,75.0,8.0,3.0,6.1,40.1,20.72,64.0,2.55,35.0,overcast clouds,0,0,0,0
pt_00205,11.686262,78.921984,160.0,160.0,75.0,8.0,3.0,6.1,40.1,26.8,58.0,4.61,22.0,overcast clouds,14,0,0,0
pt_00206,11.686262,79.151316,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.37,56.0,5.66,20.0,overcast clouds,26,0,0,0
pt_00207,11.686262,79.380647,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.54,56.0,5.91,17.0,overcast clouds,0,0,0,0
pt_00208,11.686262,79.609979,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.2,59.0,7.01,19.0,overcast clouds,15,0,0,0
pt_00209,11.686262,92.681875,37.0,37.0,18.0,1.8,0.6,,,29.84,62.0,4.12,70.0,scattered clouds,1,0,0,0
pt_00210,11.91084,75.488022,105.0,105.0,58.0,6.2,2.4,3.3,13.1,33.37,23.0,0.75,86.0,few clouds,21,0,1,0
pt_00211,11.91084,75.717542,105.0,105.0,58.0,6.2,2.4,3.3,13.1,33.04,22.0,2.14,56.0,scattered clouds,15,0,2,0
pt_00212,11.91084,75.947061,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.38,31.0,2.36,63.0,overcast clouds,0,0,0,0
pt_00213,11.91084,76.17658,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.46,38.0,2.92,59.0,overcast clouds,1,0,0,0
pt_00214,11.91084,76.4061,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.82,41.0,3.91,59.0,overcast clouds,0,0,0,0
pt_00215,11.91084,76.635619,74.0,74.0,44.0,7.9,3.1,4.4,13.8,23.57,44.0,3.8,62.0,overcast clouds,1,0,0,0
pt_00216,11.91084,76.865139,74.0,74.0,44.0,7.9,3.1,4.4,13.8,24.38,43.0,2.77,42.0,overcast clouds,5,0,0,0
pt_00217,11.91084,77.094658,64.0,64.0,46.0,1.2,6.4,,2.1,25.6,39.0,2.09,32.0,overcast clouds,0,0,0,0
pt_00218,11.91084,77.324177,64.0,64.0,46.0,1.2,6.4,,2.1,23.59,44.0,2.0,73.0,overcast clouds,0,0,0,0
pt_00219,11.91084,77.553697,157.0,157.0,85.0,3.9,1.0,4.6,1.2,26.47,46.0,1.95,48.0,overcast clouds,0,0,0,0
pt_00220,11.91084,77.783216,157.0,157.0,85.0,3.9,1.0,4.6,1.2,26.56,51.0,3.27,54.0,overcast clouds,0,0,0,0
pt_00221,11.91084,78.012735,157.0,157.0,85.0,3.9,1.0,4.6,1.2,27.84,44.0,1.54,20.0,haze,7,0,0,0
pt_00222,11.91084,78.242255,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.31,59.0,3.22,53.0,overcast clouds,0,0,0,0
pt_00223,11.91084,78.471774,79.0,162.0,79.0,7.7,1.5,4.1,33.3,22.89,59.0,3.15,51.0,overcast clouds,1,0,0,0
pt_00224,11.91084,78.701293,160.0,160.0,75.0,8.0,3.0,6.1,40.1,24.7,62.0,2.82,49.0,overcast clouds,0,0,0,0
pt_00225,11.91084,78.930813,160.0,160.0,75.0,8.0,3.0,6.1,40.1,26.41,58.0,4.06,27.0,overcast clouds,2,0,0,0
pt_00226,11.91084,79.160332,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.26,54.0,5.15,25.0,overcast clouds,4,0,0,0
pt_00227,11.91084,79.389851,160.0,160.0,75.0,8.0,3.0,6.1,40.1,29.3,55.0,5.5,24.0,overcast clouds,0,0,0,0
pt_00228,11.91084,79.619371,160.0,160.0,75.0,8.0,3.0,6.1,40.1,29.51,55.0,5.93,23.0,overcast clouds,1,0,0,0
pt_00229,11.91084,92.701974,37.0,37.0,18.0,1.8,0.6,,,27.03,66.0,5.03,56.0,overcast clouds,0,0,0,0
pt_00230,12.135418,75.264445,105.0,105.0,58.0,6.2,2.4,3.3,13.1,32.76,24.0,1.58,250.0,broken clouds,7,0,3,0
pt_00231,12.135418,75.494156,105.0,105.0,58.0,6.2,2.4,3.3,13.1,33.23,19.0,1.66,90.0,broken clouds,5,0,0,0
pt_00232,12.135418,75.723867,75.0,75.0,33.0,,2.8,,2.0,26.16,25.0,2.77,68.0,broken clouds,0,0,0,0
pt_00233,12.135418,75.953578,75.0,75.0,33.0,,2.8,,2.0,24.92,32.0,3.31,69.0,broken clouds,2,0,1,0
pt_00234,12.135418,76.183289,121.0,121.0,84.0,8.8,2.8,3.5,14.2,23.97,37.0,4.45,67.0,broken clouds,0,0,0,0
pt_00235,12.135418,76.413,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.95,38.0,5.0,65.0,overcast clouds,1,0,0,0
pt_00236,12.135418,76.642711,121.0,121.0,84.0,8.8,2.8,3.5,14.2,26.55,50.0,3.09,50.0,haze,8,0,0,0
pt_00237,12.135418,76.872422,121.0,121.0,84.0,8.8,2.8,3.5,14.2,25.0,41.0,4.29,61.0,overcast clouds,0,0,0,0
pt_00238,12.135418,77.102133,121.0,121.0,84.0,8.8,2.8,3.5,14.2,25.11,42.0,3.37,60.0,overcast clouds,0,0,0,0
pt_00239,12.135418,77.331845,155.0,155.0,64.0,18.5,5.4,8.2,8.6,24.5,44.0,2.31,93.0,overcast clouds,8,0,0,0
pt_00240,12.135418,77.561556,155.0,155.0,64.0,18.5,5.4,8.2,8.6,25.99,43.0,1.29,92.0,overcast clouds,0,0,0,0
pt_00241,12.135418,77.791267,159.0,159.0,112.0,6.5,3.3,4.8,10.0,28.97,44.0,1.91,92.0,overcast clouds,0,0,0,0
pt_00242,12.135418,78.020978,79.0,162.0,79.0,7.7,1.5,4.1,33.3,27.8,53.0,3.46,59.0,overcast clouds,3,0,0,0
pt_00243,12.135418,78.250689,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.68,56.0,2.77,65.0,overcast clouds,2,0,0,0
pt_00244,12.135418,78.4804,79.0,162.0,79.0,7.7,1.5,4.1,33.3,26.01,52.0,2.6,82.0,overcast clouds,9,0,0,0
pt_00245,12.135418,78.710111,160.0,160.0,75.0,8.0,3.0,6.1,40.1,25.51,52.0,3.32,83.0,overcast clouds,0,0,0,0
pt_00246,12.135418,78.939822,160.0,160.0,75.0,8.0,3.0,6.1,40.1,26.4,53.0,4.43,48.0,overcast clouds,13,0,0,0
pt_00247,12.135418,79.169533,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.12,53.0,5.31,33.0,overcast clouds,8,0,0,0
pt_00248,12.135418,79.399244,160.0,160.0,75.0,8.0,3.0,6.1,40.1,28.52,53.0,5.33,29.0,overcast clouds,3,0,0,0
pt_00249,12.135418,79.628955,160.0,160.0,75.0,8.0,3.0,6.1,40.1,28.87,51.0,5.36,26.0,overcast clouds,4,0,0,0
pt_00250,12.135418,79.858666,160.0,160.0,75.0,8.0,3.0,6.1,40.1,28.26,65.0,5.14,10.0,haze,0,0,0,0
pt_00251,12.135418,92.722484,59.0,59.0,47.0,,,0.1,6.7,28.23,64.0,4.77,68.0,overcast clouds,1,0,0,0
pt_00252,12.359996,75.270507,75.0,75.0,33.0,,2.8,,2.0,31.72,19.0,0.05,127.0,overcast clouds,7,0,0,0
pt_00253,12.359996,75.500413,75.0,75.0,33.0,,2.8,,2.0,25.17,20.0,1.56,91.0,overcast clouds,0,0,0,0
pt_00254,12.359996,75.73032,75.0,75.0,33.0,,2.8,,2.0,24.89,28.0,2.88,81.0,overcast clouds,0,0,0,0
pt_00255,12.359996,75.960227,75.0,75.0,33.0,,2.8,,2.0,24.06,34.0,4.29,75.0,few clouds,0,0,0,0
pt_00256,12.359996,76.190133,121.0,121.0,84.0,8.8,2.8,3.5,14.2,23.82,36.0,5.2,72.0,clear sky,2,0,0,0
pt_00257,12.359996,76.42004,121.0,121.0,84.0,8.8,2.8,3.5,14.2,25.83,37.0,5.45,71.0,scattered clouds,39,0,0,0
pt_00258,12.359996,76.649946,121.0,121.0,84.0,8.8,2.8,3.5,14.2,26.12,50.0,3.09,50.0,haze,102,1,0,0
pt_00259,12.359996,76.879853,121.0,121.0,84.0,8.8,2.8,3.5,14.2,26.43,40.0,5.0,72.0,broken clouds,1,0,0,0
pt_00260,12.359996,77.109759,149.0,149.0,97.0,12.4,4.7,8.0,21.2,25.33,41.0,4.34,79.0,broken clouds,2,0,0,0
pt_00261,12.359996,77.339666,155.0,155.0,64.0,18.5,5.4,8.2,8.6,24.43,41.0,3.63,87.0,overcast clouds,0,0,0,0
pt_00262,12.359996,77.569573,155.0,155.0,64.0,18.5,5.4,8.2,8.6,25.14,41.0,3.11,90.0,overcast clouds,7,0,0,0
pt_00263,12.359996,77.799479,159.0,159.0,112.0,6.5,3.3,4.8,10.0,24.5,74.0,0.89,79.0,overcast clouds,0,0,0,0
pt_00264,12.359996,78.029386,79.0,162.0,79.0,7.7,1.5,4.1,33.3,27.17,74.0,3.39,75.0,overcast clouds,7,0,0,0
pt_00265,12.359996,78.259292,79.0,162.0,79.0,7.7,1.5,4.1,33.3,25.53,49.0,2.85,75.0,overcast clouds,5,0,0,0
pt_00266,12.359996,78.489199,79.0,162.0,79.0,7.7,1.5,4.1,33.3,26.54,46.0,2.29,74.0,broken clouds,6,0,0,0
pt_00267,12.359996,78.719105,160.0,160.0,75.0,8.0,3.0,6.1,40.1,23.69,46.0,2.77,73.0,overcast clouds,0,0,0,0
pt_00268,12.359996,78.949012,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.06,49.0,4.16,51.0,overcast clouds,10,0,0,0
pt_00269,12.359996,79.178919,160.0,160.0,75.0,8.0,3.0,6.1,40.1,26.87,50.0,5.1,37.0,overcast clouds,34,0,0,0
pt_00270,12.359996,79.408825,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.3,51.0,5.45,33.0,overcast clouds,3,0,0,0
pt_00271,12.359996,79.638732,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.7,51.0,5.56,27.0,overcast clouds,2,0,0,0
pt_00272,12.359996,79.868638,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.89,52.0,6.04,34.0,overcast clouds,1,0,0,0
pt_00273,12.359996,92.743407,59.0,59.0,47.0,,,0.1,6.7,29.05,59.0,4.19,66.0,overcast clouds,0,0,0,0
pt_00274,12.584574,75.046583,796.0,526.0,796.0,2.5,6.6,,9.6,33.11,20.0,2.09,95.0,scattered clouds,12,0,1,0
pt_00275,12.584574,75.276689,75.0,75.0,33.0,,2.8,,2.0,33.04,19.0,2.3,60.0,broken clouds,6,0,0,0
pt_00276,12.584574,75.506794,75.0,75.0,33.0,,2.8,,2.0,31.55,18.0,2.27,78.0,overcast clouds,4,0,0,0
pt_00277,12.584574,75.7369,75.0,75.0,33.0,,2.8,,2.0,23.34,27.0,3.21,88.0,overcast clouds,2,0,0,0
pt_00278,12.584574,75.967006,75.0,75.0,33.0,,2.8,,2.0,24.07,33.0,4.59,83.0,scattered clouds,0,0,0,0
pt_00279,12.584574,76.197112,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.34,35.0,4.94,78.0,few clouds,0,0,0,0
pt_00280,12.584574,76.427218,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.7,36.0,5.05,76.0,clear sky,2,0,0,0
pt_00281,12.584574,76.657324,121.0,121.0,84.0,8.8,2.8,3.5,14.2,23.82,37.0,4.92,75.0,few clouds,1,0,0,0
pt_00282,12.584574,76.88743,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.9,37.0,4.33,76.0,few clouds,14,0,0,0
pt_00283,12.584574,77.117536,149.0,149.0,97.0,12.4,4.7,8.0,21.2,25.61,36.0,4.16,82.0,scattered clouds,3,0,0,0
pt_00284,12.584574,77.347642,155.0,155.0,64.0,18.5,5.4,8.2,8.6,24.72,36.0,4.62,84.0,broken clouds,9,0,0,0
pt_00285,12.584574,77.577748,155.0,155.0,64.0,18.5,5.4,8.2,8.6,24.48,40.0,5.09,83.0,overcast clouds,0,0,0,0
pt_00286,12.584574,77.807854,79.0,162.0,79.0,7.7,1.5,4.1,33.3,25.54,45.0,5.16,82.0,overcast clouds,5,0,0,0
pt_00287,12.584574,78.03796,79.0,162.0,79.0,7.7,1.5,4.1,33.3,26.5,45.0,4.39,84.0,overcast clouds,10,0,0,0
pt_00288,12.584574,78.268066,79.0,162.0,79.0,7.7,1.5,4.1,33.3,25.16,46.0,4.05,77.0,overcast clouds,3,0,0,0
pt_00289,12.584574,78.498172,79.0,162.0,79.0,7.7,1.5,4.1,33.3,25.52,46.0,3.39,59.0,scattered clouds,17,0,0,0
pt_00290,12.584574,78.728278,79.0,162.0,79.0,7.7,1.5,4.1,33.3,25.3,46.0,3.11,47.0,scattered clouds,8,0,0,0
pt_00291,12.584574,78.958384,160.0,160.0,75.0,8.0,3.0,6.1,40.1,23.44,49.0,3.15,47.0,overcast clouds,0,0,0,0
pt_00292,12.584574,79.18849,160.0,160.0,75.0,8.0,3.0,6.1,40.1,27.05,49.0,4.19,41.0,overcast clouds,9,0,0,0
pt_00293,12.584574,79.418596,8.0,,,,6.3,,7.5,27.38,49.0,5.58,37.0,overcast clouds,5,0,0,0
pt_00294,12.584574,79.648702,8.0,,,,6.3,,7.5,27.39,51.0,5.93,29.0,overcast clouds,1,0,0,0
pt_00295,12.584574,79.878808,8.0,,,,6.3,,7.5,28.02,50.0,5.91,28.0,overcast clouds,1,0,0,0
pt_00296,12.584574,80.108914,8.0,,,,6.3,,7.5,27.07,55.0,7.18,34.0,overcast clouds,2,0,0,0
pt_00297,12.584574,92.764743,59.0,59.0,47.0,,,0.1,6.7,28.97,58.0,4.68,47.0,broken clouds,0,0,0,0
pt_00298,12.809151,75.052681,796.0,526.0,796.0,2.5,6.6,,9.6,30.15,21.0,3.12,84.0,scattered clouds,2,0,0,0
pt_00299,12.809151,75.282991,796.0,526.0,796.0,2.5,6.6,,9.6,33.51,18.0,2.62,91.0,broken clouds,0,0,0,0
pt_00300,12.809151,75.5133,75.0,75.0,33.0,,2.8,,2.0,32.83,18.0,2.64,79.0,broken clouds,0,0,0,0
pt_00301,12.809151,75.743609,75.0,75.0,33.0,,2.8,,2.0,25.96,27.0,3.99,85.0,overcast clouds,1,0,1,0
pt_00302,12.809151,75.973919,75.0,75.0,33.0,,2.8,,2.0,23.96,32.0,4.87,82.0,overcast clouds,0,0,0,0
pt_00303,12.809151,76.204228,75.0,75.0,33.0,,2.8,,2.0,24.11,33.0,4.79,78.0,broken clouds,1,0,0,0
pt_00304,12.809151,76.434537,121.0,121.0,84.0,8.8,2.8,3.5,14.2,24.41,33.0,4.7,76.0,few clouds,2,0,0,0
pt_00305,12.809151,76.664846,121.0,121.0,84.0,8.8,2.8,3.5,14.2,23.6,34.0,4.36,78.0,clear sky,1,0,0,0
pt_00306,12.809151,76.895156,118.0,118.0,53.0,8.6,5.0,6.0,8.3,25.23,34.0,3.6,81.0,clear sky,3,0,0,0
pt_00307,12.809151,77.125465,118.0,118.0,53.0,8.6,5.0,6.0,8.3,24.86,32.0,3.37,82.0,clear sky,0,0,0,0
pt_00308,12.809151,77.355774,149.0,149.0,97.0,12.4,4.7,8.0,21.2,27.25,31.0,3.79,82.0,clear sky,1,0,0,0
pt_00309,12.809151,77.586084,155.0,155.0,64.0,18.5,5.4,8.2,8.6,24.75,57.0,1.54,290.0,haze,153,0,1,0
pt_00310,12.809151,77.816393,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.95,46.0,4.7,85.0,overcast clouds,15,0,0,0
pt_00311,12.809151,78.046702,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.01,40.0,4.6,87.0,overcast clouds,31,0,0,0
pt_00312,12.809151,78.277011,79.0,162.0,79.0,7.7,1.5,4.1,33.3,23.79,44.0,4.74,85.0,overcast clouds,6,0,0,0
pt_00313,12.809151,78.507321,79.0,162.0,79.0,7.7,1.5,4.1,33.3,23.59,47.0,4.5,80.0,broken clouds,0,0,0,0
pt_00314,12.809151,78.73763,178.0,178.0,86.0,10.9,3.1,7.8,20.6,26.46,46.0,4.1,65.0,scattered clouds,24,0,0,0
pt_00315,12.809151,78.967939,178.0,178.0,86.0,10.9,3.1,7.8,20.6,26.27,48.0,3.58,53.0,overcast clouds,1,0,0,0
pt_00316,12.809151,79.198248,178.0,178.0,86.0,10.9,3.1,7.8,20.6,25.75,47.0,3.71,48.0,overcast clouds,1,0,0,0
pt_00317,12.809151,79.428558,8.0,,,,6.3,,7.5,27.22,48.0,5.13,43.0,overcast clouds,9,0,0,0
pt_00318,12.809151,79.658867,8.0,,,,6.3,,7.5,27.02,52.0,6.08,33.0,overcast clouds,8,0,0,0
pt_00319,12.809151,79.889176,8.0,,,,6.3,,7.5,28.23,52.0,6.18,25.0,broken clouds,4,0,0,0
pt_00320,12.809151,80.119486,8.0,,,,6.3,,7.5,28.03,72.0,6.83,30.0,broken clouds,22,0,0,0
pt_00321,12.809151,92.786496,59.0,59.0,47.0,,,0.1,6.7,28.67,60.0,5.12,49.0,broken clouds,0,0,0,0
pt_00322,13.033729,74.828381,796.0,526.0,796.0,2.5,6.6,,9.6,30.6,30.0,1.54,130.0,clear sky,2,0,0,0
pt_00323,13.033729,75.058897,796.0,526.0,796.0,2.5,6.6,,9.6,30.23,30.0,1.54,130.0,clear sky,2,0,0,0
pt_00324,13.033729,75.289414,796.0,526.0,796.0,2.5,6.6,,9.6,32.73,18.0,1.85,119.0,scattered clouds,1,0,0,0
pt_00325,13.033729,75.51993,41.0,41.0,21.0,9.6,0.4,2.0,16.4,29.5,21.0,2.37,87.0,clear sky,0,0,0,0
pt_00326,13.033729,75.750447,41.0,41.0,21.0,9.6,0.4,2.0,16.4,24.61,30.0,4.25,75.0,scattered clouds,1,0,0,0
pt_00327,13.033729,75.980963,41.0,41.0,21.0,9.6,0.4,2.0,16.4,23.94,32.0,4.96,76.0,broken clouds,9,0,0,0
pt_00328,13.033729,76.21148,41.0,41.0,21.0,9.6,0.4,2.0,16.4,23.72,31.0,4.82,77.0,overcast clouds,18,0,0,0
pt_00329,13.033729,76.441996,41.0,41.0,21.0,9.6,0.4,2.0,16.4,24.09,31.0,4.58,76.0,few clouds,0,0,0,0
pt_00330,13.033729,76.672513,118.0,118.0,53.0,8.6,5.0,6.0,8.3,24.55,30.0,4.19,77.0,clear sky,1,0,0,0
pt_00331,13.033729,76.903029,118.0,118.0,53.0,8.6,5.0,6.0,8.3,25.47,30.0,3.77,76.0,clear sky,1,0,0,0
pt_00332,13.033729,77.133546,118.0,118.0,53.0,8.6,5.0,6.0,8.3,25.35,30.0,3.75,71.0,clear sky,8,0,0,0
pt_00333,13.033729,77.364062,118.0,118.0,53.0,8.6,5.0,6.0,8.3,25.59,30.0,3.87,69.0,clear sky,9,0,0,0
pt_00334,13.033729,77.594579,162.0,162.0,85.0,9.0,2.8,3.5,5.7,25.17,46.0,8.94,65.0,haze,322,2,0,0
pt_00335,13.033729,77.825095,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.78,46.0,1.54,290.0,haze,18,1,5,0
pt_00336,13.033729,78.055612,79.0,162.0,79.0,7.7,1.5,4.1,33.3,23.69,37.0,4.12,79.0,overcast clouds,12,0,0,0
pt_00337,13.033729,78.286128,79.0,162.0,79.0,7.7,1.5,4.1,33.3,23.8,41.0,4.18,81.0,broken clouds,9,0,0,0
pt_00338,13.033729,78.516645,79.0,162.0,79.0,7.7,1.5,4.1,33.3,23.94,45.0,4.2,85.0,broken clouds,3,0,0,0
pt_00339,13.033729,78.747161,178.0,178.0,86.0,10.9,3.1,7.8,20.6,24.4,47.0,4.07,80.0,broken clouds,0,0,0,0
pt_00340,13.033729,78.977678,178.0,178.0,86.0,10.9,3.1,7.8,20.6,25.9,44.0,3.96,60.0,broken clouds,2,0,0,0
pt_00341,13.033729,79.208194,178.0,178.0,86.0,10.9,3.1,7.8,20.6,26.9,44.0,4.11,52.0,scattered clouds,22,0,0,0
pt_00342,13.033729,79.438711,178.0,178.0,86.0,10.9,3.1,7.8,20.6,27.15,47.0,4.29,50.0,broken clouds,9,0,0,0
pt_00343,13.033729,79.669227,8.0,,,,6.3,,7.5,26.85,52.0,5.47,38.0,broken clouds,16,0,0,0
pt_00344,13.033729,79.899744,8.0,,,,6.3,,7.5,27.65,52.0,6.19,27.0,scattered clouds,7,0,0,0
pt_00345,13.033729,80.13026,147.0,147.0,70.0,7.3,0.8,,,28.03,68.0,5.14,30.0,haze,254,2,1,0
pt_00346,13.258307,74.834503,796.0,526.0,796.0,2.5,6.6,,9.6,30.62,34.0,2.31,249.0,clear sky,14,0,0,0
pt_00347,13.258307,75.065231,796.0,526.0,796.0,2.5,6.6,,9.6,32.69,22.0,1.85,269.0,clear sky,2,0,0,0
pt_00348,13.258307,75.295959,41.0,41.0,21.0,9.6,0.4,2.0,16.4,25.53,18.0,1.62,112.0,clear sky,0,0,0,0
pt_00349,13.258307,75.526686,41.0,41.0,21.0,9.6,0.4,2.0,16.4,27.14,24.0,2.61,101.0,clear sky,6,0,0,0
pt_00350,13.258307,75.757414,41.0,41.0,21.0,9.6,0.4,2.0,16.4,23.27,33.0,3.91,74.0,clear sky,15,0,0,0
pt_00351,13.258307,75.988142,41.0,41.0,21.0,9.6,0.4,2.0,16.4,24.74,32.0,4.15,66.0,scattered clouds,20,0,0,0
pt_00352,13.258307,76.218869,41.0,41.0,21.0,9.6,0.4,2.0,16.4,24.59,31.0,4.38,72.0,broken clouds,0,0,0,0
pt_00353,13.258307,76.449597,41.0,41.0,21.0,9.6,0.4,2.0,16.4,24.67,30.0,4.3,77.0,scattered clouds,16,0,0,0
pt_00354,13.258307,76.680324,118.0,118.0,53.0,8.6,5.0,6.0,8.3,25.12,29.0,4.04,76.0,clear sky,1,0,0,0
pt_00355,13.258307,76.911052,118.0,118.0,53.0,8.6,5.0,6.0,8.3,25.62,28.0,3.9,68.0,clear sky,0,0,0,0
pt_00356,13.258307,77.14178,118.0,118.0,53.0,8.6,5.0,6.0,8.3,25.21,30.0,4.12,64.0,clear sky,20,0,0,0
pt_00357,13.258307,77.372507,118.0,118.0,53.0,8.6,5.0,6.0,8.3,24.22,32.0,4.27,63.0,clear sky,6,1,3,0
pt_00358,13.258307,77.603235,162.0,162.0,85.0,9.0,2.8,3.5,5.7,23.92,41.0,3.09,40.0,haze,26,0,8,0
pt_00359,13.258307,77.833962,162.0,162.0,85.0,9.0,2.8,3.5,5.7,24.14,41.0,3.09,40.0,haze,25,0,0,0
pt_00360,13.258307,78.06469,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.28,37.0,4.01,65.0,few clouds,15,0,0,0
pt_00361,13.258307,78.295418,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.18,40.0,3.78,69.0,few clouds,1,0,0,0
pt_00362,13.258307,78.526145,79.0,162.0,79.0,7.7,1.5,4.1,33.3,24.14,44.0,3.62,69.0,clear sky,2,0,0,0
pt_00363,13.258307,78.756873,178.0,178.0,86.0,10.9,3.1,7.8,20.6,24.31,49.0,3.38,71.0,clear sky,0,0,0,0
pt_00364,13.258307,78.9876,178.0,178.0,86.0,10.9,3.1,7.8,20.6,25.93,46.0,3.45,67.0,clear sky,6,0,0,0
pt_00365,13.258307,79.218328,178.0,178.0,86.0,10.9,3.1,7.8,20.6,26.23,46.0,4.79,52.0,clear sky,2,0,0,0
pt_00366,13.258307,79.449056,178.0,178.0,86.0,10.9,3.1,7.8,20.6,26.64,49.0,4.08,43.0,scattered clouds,5,0,0,0
pt_00367,13.258307,79.679783,180.0,180.0,96.0,0.7,21.3,,,26.79,53.0,4.64,34.0,scattered clouds,2,0,0,0
pt_00368,13.258307,79.910511,180.0,180.0,96.0,0.7,21.3,,,28.61,52.0,5.58,30.0,few clouds,2,0,0,0
pt_00369,13.258307,80.141238,161.0,161.0,50.0,1.1,5.3,7.2,8.0,28.77,57.0,6.14,30.0,few clouds,4,0,2,0
pt_00370,13.258307,93.061984,56.0,56.0,79.0,12.1,,0.1,4.8,27.86,66.0,5.37,54.0,overcast clouds,0,0,0,0
pt_00371,13.482885,74.84074,796.0,526.0,796.0,2.5,6.6,,9.6,33.02,22.0,1.73,203.0,clear sky,17,0,0,0
pt_00372,13.482885,75.071683,796.0,526.0,796.0,2.5,6.6,,9.6,33.46,20.0,0.81,50.0,clear sky,0,0,0,0
pt_00373,13.482885,75.302626,41.0,41.0,21.0,9.6,0.4,2.0,16.4,28.89,21.0,2.72,53.0,clear sky,2,0,0,0
pt_00374,13.482885,75.533568,41.0,41.0,21.0,9.6,0.4,2.0,16.4,28.62,19.0,2.25,60.0,clear sky,1,0,0,0
pt_00375,13.482885,75.764511,41.0,41.0,21.0,9.6,0.4,2.0,16.4,19.71,29.0,3.26,89.0,clear sky,0,0,0,0
pt_00376,13.482885,75.995454,41.0,41.0,21.0,9.6,0.4,2.0,16.4,24.78,32.0,4.0,81.0,clear sky,2,0,0,0
pt_00377,13.482885,76.226396,41.0,41.0,21.0,9.6,0.4,2.0,16.4,24.99,31.0,4.28,75.0,few clouds,1,0,0,0
pt_00378,13.482885,76.457339,41.0,41.0,21.0,9.6,0.4,2.0,16.4,25.47,29.0,4.26,72.0,broken clouds,3,0,0,0
