city,country,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,temperature,humidity,wind_speed,wind_deg,timestamp
Cheongju-si,KR,36.550344,127.55033300000001,4.6,Good,6.33,Good,200.69,Unhealthy,18.67,Good,12.38,Good,58.38,Moderate,1,-1.43,59,1.54,310,2025-12-11T14:53:13
Paju,KR,37.723148,126.756434,3.83,Good,5.74,Good,172.31,Unhealthy,5.09,Good,8.0,Good,78.38,Unhealthy,2,-3.02,54,3.09,310,2025-12-11T14:53:13
Paju,KR,37.723148,126.756434,3.83,Good,5.74,Good,172.31,Unhealthy,5.09,Good,8.0,Good,78.38,Unhealthy,2,-3.02,54,3.09,310,2025-12-11T14:53:13
Incheon,KR,37.468333,126.635,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-2.05,46,3.6,350,2025-12-11T14:53:13
Incheon,KR,37.468333,126.635,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-2.05,46,3.6,350,2025-12-11T14:53:13
Pyeongtaek-si,KR,37.0010225,127.17249249999999,4.91,Good,7.16,Good,196.01,Unhealthy,14.65,Good,14.52,Good,64.25,Moderate,2,-0.11,51,2.57,350,2025-12-11T14:53:13
Daegu,KR,35.869555999999996,128.54532300000002,10.22,Good,11.7,Good,312.72,Unhealthy,44.86,Good,6.49,Good,28.95,Good,2,1.84,38,2.57,320,2025-12-11T14:53:13
Koesan,KR,36.928577,127.6886158,6.14,Good,8.37,Good,229.96,Unhealthy,26.36,Good,18.71,Good,49.39,Good,1,-1.66,49,1.26,242,2025-12-11T14:53:13
Koesan,KR,36.928577,127.6886158,6.14,Good,8.37,Good,229.96,Unhealthy,26.36,Good,18.71,Good,49.39,Good,1,-1.66,49,1.26,242,2025-12-11T14:53:13
Muju,KR,36.008716,127.662077,4.36,Good,5.89,Good,200.06,Unhealthy,18.69,Good,10.12,Good,60.26,Moderate,2,-1.02,66,0.82,13,2025-12-11T14:53:13
Tangjin,KR,36.944347,126.78361500000001,2.95,Good,5.2,Good,162.74,Unhealthy,5.35,Good,6.6,Good,77.75,Unhealthy,2,0.03,52,4.97,341,2025-12-11T14:53:13
Tangjin,KR,36.944347,126.78361500000001,2.95,Good,5.2,Good,162.74,Unhealthy,5.35,Good,6.6,Good,77.75,Unhealthy,2,0.03,52,4.97,341,2025-12-11T14:53:13
Seongnam-si,KR,37.382662,127.119103,5.42,Good,7.75,Good,202.56,Unhealthy,15.19,Good,16.33,Good,63.71,Moderate,2,-1.16,47,1.54,340,2025-12-11T14:53:13
Yongin,KR,37.2345,127.20140000000002,6.41,Good,8.84,Good,220.56,Unhealthy,20.04,Good,20.78,Good,56.56,Moderate,2,-1.63,74,0.51,180,2025-12-11T14:53:13
Yŏnmu,KR,36.125022,127.096762,2.88,Good,4.6,Good,172.71,Unhealthy,10.02,Good,6.72,Good,70.78,Unhealthy,2,-0.6,56,2.59,8,2025-12-11T14:53:13
Yŏnmu,KR,36.125022,127.096762,2.88,Good,4.6,Good,172.71,Unhealthy,10.02,Good,6.72,Good,70.78,Unhealthy,2,-0.6,56,2.59,8,2025-12-11T14:53:13
Kimje,KR,35.80491,126.891416,2.0,Good,3.96,Good,159.27,Unhealthy,5.88,Good,4.47,Good,77.45,Unhealthy,2,1.9,55,2.84,33,2025-12-11T14:53:13
Gimpo-si,KR,37.60204099999999,126.661444,3.83,Good,5.74,Good,172.31,Unhealthy,5.09,Good,8.0,Good,78.38,Unhealthy,2,-3.12,54,3.09,310,2025-12-11T14:53:13
Gunpo,KR,37.36772200000001,126.95898899999999,4.44,Good,6.67,Good,184.66,Unhealthy,10.37,Good,11.9,Good,70.82,Unhealthy,2,-1.2,47,1.54,340,2025-12-11T14:53:13
Naesŏ,KR,35.2720132,128.408105,7.41,Good,9.08,Good,252.79,Unhealthy,24.37,Good,8.33,Good,53.31,Good,1,3.96,35,0.0,0,2025-12-11T14:53:13
Dongjinwon,KR,37.275324,127.113744,5.42,Good,7.75,Good,202.56,Unhealthy,15.19,Good,16.33,Good,63.71,Moderate,2,-1.41,68,1.54,340,2025-12-11T14:53:13
Seongnam-si,KR,37.449479,127.155512,5.94,Good,8.35,Good,209.11,Unhealthy,15.73,Good,18.14,Good,63.18,Moderate,2,-1.53,47,1.54,340,2025-12-11T14:53:13
Gimpo-si,KR,37.619335,126.71674800000001,3.83,Good,5.74,Good,172.31,Unhealthy,5.09,Good,8.0,Good,78.38,Unhealthy,2,-2.97,54,3.09,310,2025-12-11T14:53:13
Osan,KR,37.1591,127.07709999999999,4.91,Good,7.16,Good,196.01,Unhealthy,14.65,Good,14.52,Good,64.25,Moderate,2,-1.07,55,2.57,350,2025-12-11T14:53:13
Kangp’o-ri,KR,38.1466058,127.3124628,9.2,Good,12.52,Good,257.58,Unhealthy,22.02,Good,29.19,Good,54.86,Unhealthy,2,-2.38,80,0.51,310,2025-12-11T14:53:13
Ulsan,KR,35.503138,129.418334,6.57,Good,8.35,Good,252.76,Unhealthy,19.58,Good,8.19,Good,62.84,Moderate,2,5.01,46,5.15,338,2025-12-11T14:53:13
Imsil,KR,35.610533,127.18621699999998,2.22,Good,3.84,Good,162.87,Unhealthy,7.53,Good,4.96,Good,76.68,Unhealthy,2,-2.2,66,2.11,337,2025-12-11T14:53:07
Taian,KR,36.736315999999995,126.132168,2.58,Good,6.84,Good,154.12,Unhealthy,1.75,Good,2.84,Good,82.12,Unhealthy,2,2.06,53,9.34,347,2025-12-11T14:53:07
Iksan,KR,36.0202555,126.98383979999998,2.32,Good,4.32,Good,163.28,Unhealthy,6.72,Good,5.4,Good,75.66,Unhealthy,2,-0.31,55,2.57,24,2025-12-11T14:53:13
Iksan,KR,36.0202555,126.98383979999998,2.32,Good,4.32,Good,163.28,Unhealthy,6.72,Good,5.4,Good,75.66,Unhealthy,2,-0.31,55,2.57,24,2025-12-11T14:53:13
Suncheon,KR,34.88597099999999,127.50902999999998,1.57,Good,2.85,Good,153.91,Unhealthy,6.05,Good,3.93,Good,85.31,Unhealthy,2,2.89,59,3.51,332,2025-12-11T14:53:13
Gimhae,KR,35.236667000000004,128.883333,6.22,Good,7.63,Good,248.8,Unhealthy,19.95,Good,7.64,Good,62.38,Moderate,2,4.9,33,3.6,340,2025-12-11T14:53:13
Shisen,KR,35.082551,128.091236,3.68,Good,5.35,Good,195.6,Unhealthy,14.18,Good,6.18,Good,70.18,Unhealthy,2,2.8,67,3.74,31,2025-12-11T14:53:13
Ch’ŏngnim,KR,35.98998699999999,129.397592,8.69,Good,10.35,Good,267.2,Unhealthy,25.31,Good,10.63,Good,54.71,Unhealthy,1,3.95,62,3.81,323,2025-12-11T14:53:13
Gyeongsan-si,KR,35.837626,128.697558,9.65,Good,11.11,Good,294.33,Unhealthy,37.93,Good,7.63,Good,38.24,Good,1,1.78,38,2.57,320,2025-12-11T14:53:13
Jecheon,KR,36.93885,128.32028,8.12,Good,10.12,Good,266.7,Unhealthy,40.08,Good,15.75,Good,32.61,Good,2,-1.4,62,1.12,333,2025-12-11T14:53:13
Yangsan,KR,35.345555999999995,129.04,5.63,Good,6.9,Good,246.81,Unhealthy,17.77,Good,7.3,Good,66.87,Moderate,2,4.9,48,1.81,349,2025-12-11T14:53:13
Kwangmyŏng,KR,37.52328599999999,126.85868900000001,4.79,Good,7.0,Good,189.3,Unhealthy,10.52,Good,12.93,Good,70.68,Unhealthy,2,-2.99,54,3.09,310,2025-12-11T14:53:13
Shisen,KR,34.93370386110001,128.09344675,2.99,Good,5.01,Good,184.25,Unhealthy,11.51,Good,5.26,Good,74.13,Unhealthy,2,3.0,64,4.62,20,2025-12-11T14:53:13
Gwacheon,KR,37.423889,126.994512,4.79,Good,7.0,Good,189.3,Unhealthy,10.52,Good,12.93,Good,70.68,Unhealthy,2,-1.25,47,1.54,340,2025-12-11T14:53:13
Gwacheon,KR,37.423889,126.994512,4.79,Good,7.0,Good,189.3,Unhealthy,10.52,Good,12.93,Good,70.68,Unhealthy,2,-1.25,47,1.54,340,2025-12-11T14:53:13
Hanam,KR,37.567014,127.18602299999999,5.94,Good,8.35,Good,209.11,Unhealthy,15.73,Good,18.14,Good,63.18,Moderate,2,-1.01,47,1.54,340,2025-12-11T14:53:13
Suncheon,KR,34.947102,127.51857500000001,1.57,Good,2.85,Good,153.91,Unhealthy,6.05,Good,3.93,Good,85.31,Unhealthy,2,2.26,61,3.14,327,2025-12-11T14:53:13
Daegu,KR,35.832255,128.583743,10.22,Good,11.7,Good,312.72,Unhealthy,44.86,Good,6.49,Good,28.95,Good,2,1.47,38,2.57,320,2025-12-11T14:53:13
Pohang,KR,36.0300245,129.3748446,9.04,Good,10.82,Good,273.61,Unhealthy,28.7,Good,11.9,Good,49.71,Good,1,3.3,60,3.45,322,2025-12-11T14:53:13
Busan,KR,35.099849,129.030344,6.33,Good,8.11,Good,257.16,Unhealthy,17.22,Good,6.85,Good,65.64,Moderate,2,4.95,33,3.6,340,2025-12-11T14:53:13
Songjeong,KR,35.573311999999994,129.335655,6.58,Good,8.13,Good,251.54,Unhealthy,19.7,Good,8.18,Good,63.21,Moderate,2,2.27,53,3.06,318,2025-12-11T14:53:13
Chungju,KR,36.964566999999995,127.926158,6.6,Good,8.9,Good,241.77,Unhealthy,30.4,Good,20.12,Good,44.93,Good,2,-1.31,58,1.12,270,2025-12-11T14:53:13
Chungju,KR,36.964566999999995,127.926158,6.6,Good,8.9,Good,241.77,Unhealthy,30.4,Good,20.12,Good,44.93,Good,2,-1.31,58,1.12,270,2025-12-11T14:53:13
Gumi,KR,36.130742,128.32579,8.27,Good,9.75,Good,271.58,Unhealthy,36.63,Good,8.73,Good,37.67,Good,1,1.78,50,1.68,300,2025-12-11T14:53:14
Haenam,KR,34.3345769,126.82837240000002,1.64,Good,4.89,Good,141.14,Unhealthy,2.27,Good,1.96,Good,91.17,Unhealthy,2,5.17,58,8.43,345,2025-12-11T14:53:14
P’ungnap-tong,KR,37.544639,127.09570600000002,5.94,Good,8.35,Good,209.11,Unhealthy,15.73,Good,18.14,Good,63.18,Moderate,2,-1.16,47,1.54,340,2025-12-11T14:53:14
Asan,KR,36.782917,127.0145,4.03,Good,6.05,Good,187.2,Unhealthy,13.17,Good,11.0,Good,65.5,Moderate,2,-0.14,51,1.54,310,2025-12-11T14:53:14
Nonsan,KR,36.215998000000006,127.04326300000001,3.23,Good,5.05,Good,177.77,Unhealthy,11.23,Good,7.99,Good,68.45,Moderate,2,-0.66,53,3.05,3,2025-12-11T14:53:14
Yongsan,KR,37.554936,126.937619,4.79,Good,7.0,Good,189.3,Unhealthy,10.52,Good,12.93,Good,70.68,Unhealthy,2,-3.11,54,3.09,310,2025-12-11T14:53:14
Daejeon,KR,36.323889,127.418333,4.25,Good,5.86,Good,195.91,Unhealthy,17.34,Good,10.73,Good,60.72,Moderate,2,-0.84,51,0.95,312,2025-12-11T14:53:14
Yeoncheon-gun,KR,38.09640000000001,127.07629999999999,7.79,Good,10.73,Good,235.33,Unhealthy,16.45,Good,23.13,Good,61.54,Moderate,2,-1.81,50,1.59,321,2025-12-11T14:53:14
Gyeongju,KR,35.8357805,129.2869852,8.69,Good,10.35,Good,267.2,Unhealthy,25.31,Good,10.63,Good,54.71,Unhealthy,1,1.72,56,2.67,301,2025-12-11T14:53:14
Gwangju,KR,37.350901,127.35236299999998,6.41,Good,8.84,Good,220.56,Unhealthy,20.04,Good,20.78,Good,56.56,Moderate,2,-1.99,79,0.51,180,2025-12-11T14:53:14
Hwado,KR,37.657822,127.300702,7.76,Good,10.54,Good,237.53,Unhealthy,21.9,Good,25.98,Good,54.71,Unhealthy,2,-1.56,47,1.13,317,2025-12-11T14:53:14
Taian,KR,36.746709,126.301512,2.6,Good,6.19,Good,156.51,Unhealthy,2.79,Good,3.88,Good,80.7,Unhealthy,2,0.3,51,7.15,345,2025-12-11T14:53:14
Gunpo,KR,37.3612,126.9362,4.44,Good,6.67,Good,184.66,Unhealthy,10.37,Good,11.9,Good,70.82,Unhealthy,2,-1.39,47,1.54,340,2025-12-11T14:53:14
Incheon,KR,37.457778,126.690833,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-3.02,54,3.09,310,2025-12-11T14:53:11
Anteo,KR,37.0746,127.4244,6.23,Good,8.6,Good,226.86,Unhealthy,24.14,Good,19.76,Good,51.6,Good,1,-1.78,39,1.0,256,2025-12-11T14:53:14
Bucheon-si,KR,37.52922,126.71511,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-3.07,54,3.09,310,2025-12-11T14:53:14
Reisui,KR,34.82476400000001,127.73161500000002,1.77,Good,3.27,Good,159.6,Unhealthy,7.48,Good,4.36,Good,82.18,Unhealthy,2,4.14,57,3.09,350,2025-12-11T14:53:14
Yongsan,KR,37.55561,126.905457,4.79,Good,7.0,Good,189.3,Unhealthy,10.52,Good,12.93,Good,70.68,Unhealthy,2,-2.97,54,3.09,310,2025-12-11T14:53:14
Yach’on,KR,35.20413,126.80719999999998,1.47,Good,3.48,Good,146.89,Unhealthy,3.53,Good,3.25,Good,86.19,Unhealthy,2,1.01,58,2.81,356,2025-12-11T14:53:14
Incheon,KR,37.404167,126.72611099999999,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-3.01,54,3.09,310,2025-12-11T14:53:14
Incheon,KR,37.404167,126.72611099999999,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-3.01,54,3.09,310,2025-12-11T14:53:14
Pŏdŭlbat,KR,37.3607189,128.38894129999997,8.65,Good,11.18,Good,280.87,Unhealthy,43.11,Good,21.06,Good,30.26,Good,2,-2.49,100,0.59,53,2025-12-11T14:53:14
Ansan-si,KR,37.336667,126.794167,3.46,Good,5.58,Good,166.88,Unhealthy,5.59,Good,7.51,Good,77.88,Unhealthy,2,-3.08,32,3.45,1,2025-12-11T14:53:14
Hwawŏn,KR,35.695336,128.459293,9.29,Good,10.83,Good,292.71,Unhealthy,38.02,Good,7.1,Good,37.09,Good,1,1.92,48,2.37,353,2025-12-11T14:53:14
Masan,KR,35.11497,128.48581,6.21,Good,8.35,Good,237.38,Unhealthy,20.54,Good,7.27,Good,58.82,Moderate,1,2.2,48,2.69,336,2025-12-11T14:53:14
Oegeomusil,KR,36.987924,128.364813,8.12,Good,10.12,Good,266.7,Unhealthy,40.08,Good,15.75,Good,32.61,Good,2,-1.76,65,1.09,336,2025-12-11T14:53:14
Sangju,KR,36.428917000000006,128.15775699999998,6.72,Good,8.37,Good,236.99,Unhealthy,29.8,Good,12.89,Good,44.94,Good,1,1.74,57,2.1,258,2025-12-11T14:53:14
Yesan,KR,36.687115,126.832093,3.33,Good,5.47,Good,174.23,Unhealthy,9.01,Good,8.47,Good,71.7,Unhealthy,2,-0.69,57,2.18,325,2025-12-11T14:53:14
Namp’o-ri,KR,35.8357126,126.7404835,1.49,Good,3.76,Good,150.93,Unhealthy,2.96,Good,3.5,Good,81.78,Unhealthy,2,2.01,48,4.12,10,2025-12-11T14:53:14
Namp’o-ri,KR,35.8357126,126.7404835,1.49,Good,3.76,Good,150.93,Unhealthy,2.96,Good,3.5,Good,81.78,Unhealthy,2,2.01,48,4.12,10,2025-12-11T14:53:14
Jinju,KR,35.19589100000001,128.074596,3.68,Good,5.35,Good,195.6,Unhealthy,14.18,Good,6.18,Good,70.18,Unhealthy,2,1.34,68,2.33,30,2025-12-11T14:53:14
Yeongju,KR,36.82863,128.62621,8.96,Good,10.89,Good,278.03,Unhealthy,42.4,Good,14.88,Good,30.26,Good,2,-1.12,64,1.33,351,2025-12-11T14:53:14
Buyeondong,KR,38.389557,128.248144,12.98,Moderate,17.33,Good,376.25,Unhealthy,65.33,Moderate,30.15,Good,13.58,Good,2,-1.34,95,2.8,57,2025-12-11T14:53:14
Seongnam-si,KR,37.38257620000001,127.1027442,5.42,Good,7.75,Good,202.56,Unhealthy,15.19,Good,16.33,Good,63.71,Moderate,2,-1.38,47,1.54,340,2025-12-11T14:53:14
Chinch'ŏn,KR,36.8550153,127.4413124,5.69,Good,7.84,Good,218.08,Unhealthy,22.31,Good,17.29,Good,53.88,Good,1,-1.15,59,1.54,310,2025-12-11T14:53:14
Chinch'ŏn,KR,36.8550153,127.4413124,5.69,Good,7.84,Good,218.08,Unhealthy,22.31,Good,17.29,Good,53.88,Good,1,-1.15,59,1.54,310,2025-12-11T14:53:14
Gyeongju,KR,35.850801,129.207344,8.69,Good,10.35,Good,267.2,Unhealthy,25.31,Good,10.63,Good,54.71,Unhealthy,1,1.17,57,1.76,299,2025-12-11T14:53:14
Incheon,KR,37.44116400000001,126.706817,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-2.96,54,3.09,310,2025-12-11T14:53:14
Incheon,KR,37.473818,126.643199,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-2.05,46,3.6,350,2025-12-11T14:53:13
Utt’ŏ-gol,KR,36.420285,129.3637254,9.75,Good,11.76,Good,286.46,Unhealthy,35.5,Good,14.44,Good,39.69,Good,1,3.42,76,4.32,18,2025-12-11T14:53:14
Yeonil,KR,35.996198,129.35210299999997,8.69,Good,10.35,Good,267.2,Unhealthy,25.31,Good,10.63,Good,54.71,Unhealthy,1,2.57,58,2.95,309,2025-12-11T14:53:14
Jeju-do,KR,33.28434149999999,126.71511499999998,2.57,Good,10.67,Good,140.45,Unhealthy,1.5,Good,1.22,Good,91.86,Unhealthy,2,8.1,62,7.26,346,2025-12-11T14:53:14
Jecheon,KR,37.145137,128.22066399999997,8.13,Good,10.37,Good,270.13,Unhealthy,41.95,Good,18.02,Good,31.25,Good,2,-2.07,67,0.56,330,2025-12-11T14:53:14
Sangdeok,KR,37.141026399999994,127.1960051,4.91,Good,7.16,Good,196.01,Unhealthy,14.65,Good,14.52,Good,64.25,Moderate,2,-1.25,55,2.57,350,2025-12-11T14:53:14
Gijang,KR,35.2460177,129.2116801,5.53,Good,7.02,Good,243.81,Unhealthy,16.94,Good,6.97,Good,67.39,Moderate,2,4.85,34,3.34,344,2025-12-11T14:53:14
Kinzan,KR,36.107179,127.490685,3.9,Good,5.39,Good,191.14,Unhealthy,16.02,Good,9.08,Good,63.06,Moderate,2,-1.06,61,0.36,336,2025-12-11T14:53:14
Kinzan,KR,36.107179,127.490685,3.9,Good,5.39,Good,191.14,Unhealthy,16.02,Good,9.08,Good,63.06,Moderate,2,-1.06,61,0.36,336,2025-12-11T14:53:14
Songch’ŏni-dong,KR,35.976403,127.20552299999999,3.03,Good,4.36,Good,176.08,Unhealthy,11.76,Good,6.43,Good,68.72,Moderate,2,-1.08,61,1.45,358,2025-12-11T14:53:14
Kwangmyŏng,KR,37.452158,126.884909,4.79,Good,7.0,Good,189.3,Unhealthy,10.52,Good,12.93,Good,70.68,Unhealthy,2,-2.97,54,3.09,310,2025-12-11T14:53:14
Incheon,KR,37.449722,126.72416699999998,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-3.07,54,3.09,310,2025-12-11T14:53:14
Osan,KR,37.1710811,127.052049,4.91,Good,7.16,Good,196.01,Unhealthy,14.65,Good,14.52,Good,64.25,Moderate,2,-1.18,55,2.57,350,2025-12-11T14:53:14
Wabu,KR,37.580842,127.226766,7.09,Good,9.69,Good,229.04,Unhealthy,20.97,Good,23.38,Good,55.63,Moderate,2,-1.08,47,1.54,340,2025-12-11T14:53:14
Hayang,KR,35.87573700000001,128.812259,9.08,Good,10.52,Good,275.89,Unhealthy,30.97,Good,8.78,Good,47.55,Good,1,1.81,38,2.57,320,2025-12-11T14:53:14
Gwangju,KR,35.1000281,126.8965634,1.38,Good,3.47,Good,143.59,Unhealthy,3.12,Good,2.92,Good,88.11,Unhealthy,2,0.25,62,2.4,359,2025-12-11T14:53:14
Changwon,KR,35.221729,128.69825,6.82,Good,8.35,Good,250.79,Unhealthy,22.15,Good,7.98,Good,57.86,Moderate,1,4.72,41,2.63,328,2025-12-11T14:53:14
Gyeongsan-si,KR,35.825174,128.743217,9.65,Good,11.11,Good,294.33,Unhealthy,37.93,Good,7.63,Good,38.24,Good,1,1.82,38,2.57,320,2025-12-11T14:53:14
Incheon,KR,37.463043,126.624209,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-2.01,46,3.6,350,2025-12-11T14:53:14
Ansan-si,KR,37.28923700000001,126.86448799999998,4.44,Good,6.67,Good,184.66,Unhealthy,10.37,Good,11.9,Good,70.82,Unhealthy,2,-1.05,30,2.92,3,2025-12-11T14:53:14
Ansan-si,KR,37.28923700000001,126.86448799999998,4.44,Good,6.67,Good,184.66,Unhealthy,10.37,Good,11.9,Good,70.82,Unhealthy,2,-1.05,30,2.92,3,2025-12-11T14:53:14
Gueongmal,KR,36.286987,127.23791900000002,3.83,Good,5.42,Good,188.27,Unhealthy,14.91,Good,9.65,Good,63.02,Moderate,2,-1.6,55,1.34,347,2025-12-11T14:53:14
Naju,KR,35.02174,126.79041299999999,1.28,Good,3.86,Good,138.42,Unhealthy,1.92,Good,2.32,Good,89.68,Unhealthy,2,1.38,57,3.49,353,2025-12-11T14:53:14
Gaigeturi,KR,33.409109,126.268778,2.26,Good,10.97,Good,129.28,Unhealthy,0.82,Good,0.89,Good,93.71,Unhealthy,2,8.94,63,10.81,15,2025-12-11T14:53:14
Haenam,KR,34.4792914,126.2687164,1.88,Good,8.23,Good,134.22,Unhealthy,1.03,Good,1.36,Good,92.69,Unhealthy,2,5.82,61,11.67,2,2025-12-11T14:53:14
Haenam,KR,34.6446579,126.7711918,1.26,Good,4.06,Good,134.38,Unhealthy,1.6,Good,1.94,Good,91.9,Unhealthy,2,1.76,58,4.38,345,2025-12-11T14:53:14
Nangen,KR,35.409278,127.384754,2.22,Good,3.41,Good,165.25,Unhealthy,8.22,Good,5.3,Good,77.21,Unhealthy,2,-0.8,77,1.87,353,2025-12-11T14:53:14
Ipseokdong,KR,35.889757,128.633064,9.65,Good,11.11,Good,294.33,Unhealthy,37.93,Good,7.63,Good,38.24,Good,1,1.99,38,2.57,320,2025-12-11T14:53:14
Yecheon,KR,36.576821,128.472886,9.5,Good,10.89,Good,281.96,Unhealthy,42.68,Good,9.57,Good,25.97,Good,2,-1.62,61,1.27,301,2025-12-11T14:53:14
Bucheon-si,KR,37.56282099999999,126.826071,4.79,Good,7.0,Good,189.3,Unhealthy,10.52,Good,12.93,Good,70.68,Unhealthy,2,-2.94,54,3.09,310,2025-12-11T14:53:14
Bucheon-si,KR,37.4800328,126.7999056,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-3.16,54,3.09,310,2025-12-11T14:53:14
Sunchang-chodeunghakgyo,KR,35.311711,126.97291399999999,1.47,Good,3.48,Good,146.89,Unhealthy,3.53,Good,3.25,Good,86.19,Unhealthy,2,-0.5,68,1.79,13,2025-12-11T14:53:14
Daegu,KR,35.874296,128.584136,10.22,Good,11.7,Good,312.72,Unhealthy,44.86,Good,6.49,Good,28.95,Good,2,1.96,38,2.57,320,2025-12-11T14:53:14
Chungcheongnam-do,KR,36.455152,126.804931,2.95,Good,5.05,Good,171.34,Unhealthy,8.41,Good,7.27,Good,72.06,Unhealthy,2,-1.85,57,1.53,326,2025-12-11T14:53:14
Chungcheongnam-do,KR,36.455152,126.804931,2.95,Good,5.05,Good,171.34,Unhealthy,8.41,Good,7.27,Good,72.06,Unhealthy,2,-1.85,57,1.53,326,2025-12-11T14:53:14
Osan,KR,37.1710811,127.052049,4.91,Good,7.16,Good,196.01,Unhealthy,14.65,Good,14.52,Good,64.25,Moderate,2,-1.18,55,2.57,350,2025-12-11T14:53:14
Boryeong,KR,36.15287,126.549494,1.9,Good,5.17,Good,152.29,Unhealthy,2.76,Good,3.42,Good,81.94,Unhealthy,2,1.98,53,8.63,353,2025-12-11T14:53:14
Daegu,KR,35.83047199999999,128.63157,9.65,Good,11.11,Good,294.33,Unhealthy,37.93,Good,7.63,Good,38.24,Good,1,1.64,38,2.57,320,2025-12-11T14:53:14
Incheon,KR,37.480664,126.63581999999998,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-3.05,54,3.6,350,2025-12-11T14:53:14
Suwon-si,KR,37.284067,126.97989200000002,4.44,Good,6.67,Good,184.66,Unhealthy,10.37,Good,11.9,Good,70.82,Unhealthy,2,-1.25,25,1.95,359,2025-12-11T14:53:14
Suwon-si,KR,37.284067,126.97989200000002,4.44,Good,6.67,Good,184.66,Unhealthy,10.37,Good,11.9,Good,70.82,Unhealthy,2,-1.25,25,1.95,359,2025-12-11T14:53:14
Tonghae,KR,37.524793499999994,129.1140452,11.17,Good,13.62,Good,323.65,Unhealthy,51.34,Good,16.98,Good,21.94,Good,2,2.16,97,4.79,49,2025-12-11T14:53:14
Gwangju,KR,35.176106,126.85693100000002,1.38,Good,3.47,Good,143.59,Unhealthy,3.12,Good,2.92,Good,88.11,Unhealthy,2,0.86,61,2.4,1,2025-12-11T14:53:15
Asan,KR,36.731582,127.00890600000001,4.03,Good,6.05,Good,187.2,Unhealthy,13.17,Good,11.0,Good,65.5,Moderate,2,-0.18,58,2.02,325,2025-12-11T14:53:15
Hwado,KR,37.676245,127.494701,8.46,Good,11.51,Good,257.57,Unhealthy,28.07,Good,28.25,Good,48.13,Good,2,-1.59,56,0.96,291,2025-12-11T14:53:15
Hongseong,KR,36.6529558,126.66770180000002,2.63,Good,4.9,Good,161.3,Unhealthy,4.87,Good,5.94,Good,77.86,Unhealthy,2,-1.94,55,2.67,337,2025-12-11T14:53:15
Jungpyong,KR,36.813261000000004,127.615808,6.14,Good,8.37,Good,229.96,Unhealthy,26.36,Good,18.71,Good,49.39,Good,1,-1.12,59,1.54,310,2025-12-11T14:53:15
Naesŏ,KR,35.2258303611,128.50325827000003,7.41,Good,9.08,Good,252.79,Unhealthy,24.37,Good,8.33,Good,53.31,Good,1,3.49,35,0.0,0,2025-12-11T14:53:15
Namyangju,KR,37.698671999999995,127.204729,7.76,Good,10.54,Good,237.53,Unhealthy,21.9,Good,25.98,Good,54.71,Unhealthy,2,-1.36,41,1.27,334,2025-12-11T14:53:15
Cheongju-si,KR,36.61322619999999,127.4686138,5.14,Good,7.09,Good,209.36,Unhealthy,20.48,Good,14.82,Good,56.14,Moderate,1,-1.13,59,1.54,310,2025-12-11T14:53:15
Neietsu,KR,37.1725568,128.4551652,8.58,Good,10.66,Good,276.68,Unhealthy,45.68,Good,15.69,Good,27.07,Good,2,-1.89,73,0.9,350,2025-12-11T14:53:15
Seoul,KR,37.603593,127.026007,6.45,Good,8.94,Good,215.69,Unhealthy,16.27,Good,19.96,Good,62.64,Moderate,2,-1.17,47,1.54,340,2025-12-11T14:53:15
Incheon,KR,37.404839,126.69715799999999,3.64,Good,5.66,Good,169.59,Unhealthy,5.34,Good,7.75,Good,78.13,Unhealthy,2,-2.94,54,3.09,310,2025-12-11T14:53:15
Ansan-si,KR,37.316703,126.82791999999999,4.44,Good,6.67,Good,184.66,Unhealthy,10.37,Good,11.9,Good,70.82,Unhealthy,2,-3.0,30,3.04,1,2025-12-11T14:53:12
