location_id,city,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
2160874904,Rahatgarh,295,0,0,0,0,23.95,,,,
2146972961,Bharuwa Sumerpur,14,2,0,0,0,71.51,1696.25,,,
2167587185,Mandaleshwar,77,0,0,0,0,78.79,,,,
2160222157,Bagodar,153,0,0,0,0,31.46,,,,
2167344145,Chandauli,33,0,0,0,0,99.4,,,,
2175779296,Bhitarwar,18,0,0,0,0,164.3,,,,
2183876631,Hadgaon,25,0,0,0,0,39.31,,,,
2173892226,Jhabua,112,0,0,0,0,5.86,,,,
2191625462,Khair,13,0,0,0,0,90.72,,,,
2194902700,Baraily,117,0,0,0,0,152.93,,,,
2211379671,Korutla,36,0,0,0,0,19.44,,,,
2213151070,Sangamner,604,0,2,0,0,37.98,,535.18,,
2162733875,Chanderi,12,0,0,0,0,68.36,,,,
2163895257,Salar,182,0,0,0,0,5.17,,,,
2051869458,Sardargarh,61,1,0,0,0,36.51,1194.93,,,
2213255853,Pachmarhi,65,0,3,0,0,17.61,,1639.14,,
2124253273,Kulithalai,164,0,2,0,0,95.16,,371.21,,
2239295749,Surajpur,58,0,10,0,1,123.24,,123.24,,269.07
2122566620,Semari,3,0,0,0,0,50.2,,,,
2240027750,Ramtek,264,0,0,1,0,26.47,,,1323.66,
2240084480,Kakori,164,0,0,0,0,90.56,,,,
2242382035,Kamareddy,284,0,0,0,0,128.75,,,,
2243881409,Peapully,44,0,0,0,0,72.07,,,,
2246454867,Kolhui,8,1,0,0,0,167.57,1299.92,,,
2141899759,Baghpat,17,1,0,0,0,69.72,1180.42,,,
2165551108,Isagarh,6,0,0,0,0,145.86,,,,
2246454946,Sonauli,108,3,35,1,0,12.55,540.68,501.77,1848.33,
2250766758,Puranpur,25,0,0,0,1,110.93,,,,303.33
2255169852,Basna,26,0,0,0,0,14.86,,,,
2255173358,Tumgaon,46,0,0,0,0,13.43,,,,
2261959751,Jashpur Nagar,11,0,0,0,0,71.48,,,,
2166870910,Dhar,322,1,0,0,0,194.84,1126.99,,,
2260478823,Nagar Untāri,6,0,0,0,0,1340.2,,,,
2173994342,Bālumāth,17,0,0,0,0,50.96,,,,
2263054652,Jewar,122,0,0,0,0,99.61,,,,
2264359120,Kodumudi,136,0,3,0,0,3.21,,361.96,,
2192587234,Amethi,288,0,0,0,0,24.88,,,,
2266085749,Banda,38,0,0,0,0,69.74,,,,
2211705336,Khimlasa,5,0,0,0,0,198.5,,,,
2267325997,Sakoli,63,0,0,0,0,75.16,,,,
2122430558,Sanguem,75,2,12,0,0,8.43,1240.11,1347.53,,
2267324726,Deori,7,0,0,0,0,66.47,,,,
2239293441,Bishrampur,3,0,0,0,0,49.56,,,,
2162612029,Amanganj,29,0,0,0,0,54.53,,,,
2163918783,Sironj,54,0,0,0,0,12.96,,,,
2235589992,Bemetara,40,0,0,0,0,97.74,,,,
2239097369,Powayan,15,0,0,0,0,37.68,,,,
2271360789,Mayiladuthurai,278,0,0,0,0,27.33,,,,
2270772824,Simga,23,0,0,0,0,42.31,,,,
2271085956,Chandarpur,12,0,0,0,0,63.5,,,,
2272004767,Kanjirappalli,173,1,9,0,0,66.31,1521.24,700.66,,
2272652564,Pathri,142,0,0,0,0,19.89,,,,
2239495632,Pathalgaon,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2272652563,Manwat,283,1,0,0,0,19.35,1419.12,,,
2272344017,Pathardi,25,0,1,0,0,49.46,,619.2,,
2272857281,Ramnagar,9,0,0,0,0,23.73,,,,
2272865521,Sironcha,92,0,0,0,0,76.24,,,,
2272673995,Bhokar,143,3,0,0,0,35.4,503.66,,,
2272755613,Armoor,683,0,0,0,0,35.75,,,,
2273598142,Khurja,992,0,0,0,0,6.67,,,,
2273079823,Biramitrapur,2,0,0,0,0,19.63,,,,
2273760151,Mahasamund,89,0,0,0,0,23.96,,,,
2248482493,Mallasamudram,389,0,0,0,0,14.59,,,,
2272891765,Gidam,18,0,0,0,0,45.93,,,,
2255300638,Khaga,10,0,0,0,0,23.93,,,,
2274054487,Gopalpur,42,0,3,0,0,63.78,,1625.1,,
2275459328,Barapali,7,1,0,0,0,260.49,1795.99,,,
2274054477,Bhanjanagar,37,0,0,0,0,22.09,,,,
2275101395,Chhaprauli,21,0,0,0,0,64.13,,,,
2275459349,Dashapalla,3,0,0,0,0,92.25,,,,
2275304393,Govardhan,759,0,0,0,0,1.94,,,,
2275459369,Nayagarh,213,0,0,0,0,24.59,,,,
2275459338,Boudh,162,0,0,0,0,8.83,,,,
2228900287,Thorrur,226,0,1,0,0,1.08,,1220.7,,
2127171791,Samayapuram,193,0,0,0,0,65.47,,,,
2280977115,Poonjar,57,0,0,0,0,23.1,,,,
2270316597,Kanker,199,0,0,0,0,26.62,,,,
2283805036,Saputara,23,0,0,0,0,80.88,,,,
2283890637,Pamarru,385,0,7,0,0,23.92,,415.76,,
2290049392,Vavoshi,164,1,0,0,0,111.57,1266.75,,,
2272011556,Kumily,113,1,10,0,0,54.92,331.49,791.92,,
2291360678,Parbatsar,18,1,2,0,0,17.56,1266.11,687.5,,
2299042250,Sinnar,541,0,0,0,0,5.26,,,,
2298918717,Loni,88,0,2,0,0,13.73,,623.05,,
2299756706,Satana,502,1,0,0,0,21.85,336.19,,,
2300012614,Dharangaon,38,2,0,0,0,66.28,793.31,,,
2301931839,Anjangaon,62,0,0,0,0,57.63,,,,
2273779812,Bangomunda,5,0,0,0,0,259.22,,,,
2301931840,Buldhana,201,0,0,0,0,115.56,,,,
2301931841,Khamgaon,222,0,0,0,0,45.2,,,,
2301931842,Mehkar,403,0,0,0,0,10.42,,,,
2301931843,Motala,19,0,0,0,0,82.56,,,,
2303104808,Basmat,690,1,0,0,0,27.99,1147.06,,,
2303104810,Kalamnuri,32,0,0,0,0,66.85,,,,
2303112756,Umarkhed,25,0,0,0,0,95.33,,,,
2194359494,Bachhrawan,152,0,0,0,0,29.44,,,,
2305719893,Kurduvadi,267,0,0,0,0,6.16,,,,
2305719892,Kalamb,268,0,0,0,0,4.09,,,,
2282994869,Paradip,75,5,0,0,0,18.0,307.4,,,
2282010804,Ravulapalem,446,1,3,0,0,118.19,1870.42,471.74,,
2270331520,Gajapatinagaram,54,0,0,0,0,0.48,,,,
2306724213,Karjat,121,0,0,0,0,34.75,,,,
2306724212,Daund,239,0,2,0,0,7.32,,1503.96,,
2306726130,Shrigonda,77,1,0,0,0,310.21,354.55,,,
2313692616,Dahegam,186,3,1,0,0,24.1,855.39,804.81,,
2315565493,Baramati,875,0,0,0,0,11.32,,,,
2313653794,Godhra,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2315851297,Khanna,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2297920028,Kootalida,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2313960118,Dhandhuka,59,0,0,0,0,12.32,,,,
2316402287,ડાકોર,46,0,0,0,0,35.82,,,,
2266679719,Erandol,57,0,0,0,0,17.24,,,,
2149339903,Kadayanallur,115,0,0,0,0,0.93,,,,
2269392496,Ghoti,56,1,1,0,0,39.56,897.57,416.17,,
2319700817,Vanthali,6,2,0,0,0,190.04,1510.52,,,
2319743607,Dhari,60,0,0,0,0,129.99,,,,
2321173279,Visnagar,33,0,0,0,0,134.16,,,,
2321295911,Laksar,552,1,0,0,0,5.69,277.29,,,
2322308251,Devgadh Baria,21,1,0,0,0,71.41,460.53,,,
2305719889,Barshi,1525,3,1,0,0,1.06,1080.67,421.26,,
2281188930,Prathipadu,201,0,0,0,0,17.96,,,,
2322861026,Ankleshwar,701,2,0,0,0,6.79,805.92,,,
2324531552,Sikka,430,3,0,0,0,7.23,575.06,,,
2326482748,Upleta,347,5,0,0,0,61.02,1170.16,,,
2329495882,Barpathar,8,0,0,0,0,48.97,,,,
2329495972,Bokajan,249,1,4,0,0,32.76,240.39,1771.44,,
2329587325,Kahibari,81,0,0,0,0,56.5,,,,
2332907291,Chimakurthi,447,0,0,0,0,21.86,,,,
2316771775,Ahwa,54,0,0,0,0,13.8,,,,
2163915593,Garhakota,19,0,0,0,0,37.8,,,,
2267531594,Maharajganj,133,0,0,0,0,2.37,,,,
2303112755,Purna,322,0,0,0,0,5.26,,,,
2340450465,Talala,14,2,0,0,0,126.17,1153.5,,,
2347617436,Bodvad,223,0,0,0,0,11.6,,,,
2357271360,Una,70,0,0,0,0,89.4,,,,
2360610107,Solan,24,0,0,0,0,58.37,,,,
2326347064,Bagasara,164,3,0,0,0,84.33,497.42,,,
2324586033,Bhanvad,285,0,0,0,0,80.12,,,,
2365222326,Sarupeta,6,0,0,0,0,0.0,,,,
2365754792,Paintepur,10,0,0,0,0,67.17,,,,
2365222325,Bhawanipur,5,0,0,0,0,95.74,,,,
2329587324,Barapujia,65,0,0,0,0,12.12,,,,
2370230660,Surendranagar,2273,7,0,0,0,92.42,1465.56,,,
2373835978,Patan,318,0,0,0,0,104.73,,,,
2377341767,Sultānpur,270,0,0,0,0,30.12,,,,
2377766084,Gokul,738,0,0,0,0,0.99,,,,
2377984900,Barkot,10,0,1,0,0,7.17,,1974.65,,
2380308896,Talod,257,1,0,0,0,9.09,467.01,,,
2378089003,Beawar,899,1,0,0,0,47.34,1443.85,,,
2380791822,Tira Sujanpur,16,0,0,0,0,178.84,,,,
2316402763,Umreth,431,0,0,0,0,6.42,,,,
2319700516,Manavadar,45,0,0,0,0,17.63,,,,
2381630190,Radhanpur,217,3,0,0,0,38.5,409.52,,,
2278426212,Ernakulam,726,19,0,0,0,5.54,334.35,,,
2280109332,Elamanchilli,88,0,0,0,0,4.26,,,,
2338035245,Sutrapada,458,2,0,0,0,16.42,834.5,,,
2385822773,Mangrol,8,0,0,0,0,271.07,,,,
2389919046,Achabal,6,0,0,0,0,49.01,,,,
2385822769,Baran,909,0,0,0,0,32.02,,,,
2346912231,અંજાર,1231,14,0,0,0,34.95,347.58,,,
2270284915,Titagarh,2393,72,0,1,0,15.1,184.07,,806.22,
2389952509,Ratannagar,12,0,0,0,0,3.49,,,,
2389964986,Kokernag,16,0,1,0,0,1009.47,,1357.43,,
2390506871,Nambiyur,9,0,0,0,0,3.22,,,,
2394542594,Sunabeda,233,2,0,0,0,66.76,553.78,,,
2393005789,Chengalpattu,693,4,0,0,0,21.99,699.7,,,
2396422821,Bolpur,896,0,0,0,0,8.51,,,,
2396495489,Guskara,267,0,0,0,0,25.21,,,,
2398002936,Boko,8,0,0,0,0,18.93,,,,
2370172839,Bassi Pathana,48,1,0,0,0,35.87,1012.57,,,
2396942480,Labhpur,245,0,0,0,0,4.13,,,,
2401312497,Chamkaur Sahib,11,0,0,0,0,41.28,,,,
2404730983,Digapahandi,9,0,0,0,0,32.77,,,,
2401359198,Jirapur,16,0,0,0,0,80.73,,,,
2266664513,Parola,65,1,0,0,0,0.04,148.62,,,
2380803047,Sarkaghat,4,0,0,0,0,241.54,,,,
2407645136,Khamanon,39,1,0,0,0,37.95,401.03,,,
2380791820,Jassur,7,1,0,0,0,100.09,560.99,,,
2408119848,Rajamahendravaram,1537,1,2,0,0,10.88,899.68,846.69,,
2409437167,Bhagta Bhai Ka,11,0,0,0,0,90.59,,,,
2385333813,Mazbat,7,0,0,0,0,48.11,,,,
2339553940,Gadhada,40,1,0,0,0,120.41,962.31,,,
2386717160,Dharampur,9,0,0,0,0,46.88,,,,
2409551371,Udaipur,976,0,1,0,0,13.57,,884.69,,
2409601966,Bhiwadi,602,5,0,0,0,13.01,829.94,,,
2409936290,Antah,390,0,0,0,0,28.08,,,,
2409936296,Baggar,434,0,0,0,0,74.47,,,,
2409575721,Pattukkottai,417,0,1,0,0,34.32,,1861.98,,
2409936303,Bakani,9,0,0,0,0,86.75,,,,
2409936302,Bagru,639,3,0,0,0,22.51,270.81,,,
2409996111,Bidasar,76,0,0,0,0,28.3,,,,
2410307585,Gulabpura,94,3,0,0,0,8.87,541.39,,,
2393454365,Sikariganj,6,0,0,0,0,49.71,,,,
2409971223,Begun,242,0,0,0,0,20.13,,,,
2410346361,Kapren,10,0,0,0,0,231.32,,,,
2410909133,Lalsot,7,2,0,0,0,123.16,1462.93,,,
2410910344,Losal,689,0,0,0,0,2.98,,,,
2410945349,Manoharthana,62,0,0,0,0,21.43,,,,
2410952396,Modak,6,2,0,0,0,174.7,1836.92,,,
2268571688,Pachore,11,0,0,0,0,99.76,,,,
2320402446,Vallabhipur,14,1,0,0,0,30.58,1516.84,,,
2408115628,Polavaram,232,0,3,0,0,9.97,,525.57,,
2408115627,Nidadavolu,457,1,0,0,0,29.4,987.68,,,
2317292598,Lalpur,72,0,0,0,0,119.19,,,,
2411400721,Nimbahera,370,1,0,0,0,32.05,1231.5,,,
2411967879,Rajaldesar,3,0,0,0,0,105.61,,,,
2411976968,Rani,441,0,0,0,0,0.65,,,,
2408119861,Razole,52,1,0,0,0,5.69,995.45,,,
2411982599,Ratangarh,19,0,0,0,0,101.35,,,,
2412051363,Takhatgarh,268,0,0,0,0,11.36,,,,
2412033617,Sheoganj,580,1,27,0,0,40.29,1137.23,335.9,,
2412025718,Satalkheri,33,0,14,0,0,96.21,,651.95,,
2412135852,Viratnagar,2,0,0,0,0,336.28,,,,
2412822045,Mandasa,60,0,0,0,0,8.91,,,,
2420445809,Barbil,98,2,0,0,0,90.05,1663.7,,,
2412043242,Suket,41,0,0,0,0,181.3,,,,
2389583651,Dabhol,17,2,0,0,0,19.21,610.06,,,
2424970982,Umerkote,90,1,0,0,0,62.67,250.62,,,
2412822046,Paralakhemundi,74,1,0,0,0,19.2,379.3,,,
2425177946,Madanpur Rampur,18,0,0,0,0,38.19,,,,
2427741343,Babu Barhi,41,1,0,0,0,36.03,1775.7,,,
2429803332,Chandhat,142,0,0,0,0,19.03,,,,
2429714749,Surha,52,1,0,0,0,23.61,611.97,,,
2429775200,Hassanpur,275,2,0,0,0,96.57,769.15,,,
2410338012,Kanor,2,0,0,0,0,194.04,,,,
2430660896,Dakpathar,544,3,0,0,0,18.06,464.97,,,
2435045626,Pettavaithalai,220,0,5,0,0,48.54,,598.93,,
2410580447,Chandur,255,0,0,0,0,41.32,,,,
2410354746,Khairthal,546,0,0,0,0,19.84,,,,
2441163836,Pattamundai,20,0,0,0,0,64.11,,,,
2441357738,Jagatsinghpur,43,0,0,0,0,10.37,,,,
2441444585,Pipili,277,0,0,0,0,62.43,,,,
2453864993,Mokokchung,49,1,0,0,0,1.21,1290.02,,,
2454682914,Serchhip,31,0,0,0,0,39.2,,,,
2457876021,Badagarh,15,0,0,0,0,38.11,,,,
2457876025,Hinjilicut,11,0,0,0,0,70.84,,,,
2457876034,Seragarh,6,0,0,0,0,260.7,,,,
2459009297,Chikiti,42,0,0,0,0,19.01,,,,
2459047665,Hungpung,1,0,0,0,0,51.39,,,,
2320312331,Jafarabad,7,0,0,0,0,153.96,,,,
2317185208,Gariadhar,10,2,0,0,0,56.7,911.45,,,
2337842536,Jamnagar,2066,0,0,0,0,270.09,,,,
2461591964,Teliamura,13,2,0,0,0,134.5,1174.58,,,
2280110284,Tallapalem,127,0,0,0,0,32.06,,,,
2461651923,Bishalgarh,306,0,0,0,0,22.44,,,,
2461651931,Bishramganj,190,0,0,0,0,11.05,,,,
2462046982,Mamit,18,0,0,0,0,112.9,,,,
2385333812,Khairabari,5,0,0,0,0,31.37,,,,
2408115621,Draksharama,33,0,0,0,0,64.84,,,,
2465552816,Bapatla,484,2,3,0,0,12.46,790.13,1042.97,,
2465571172,Challapalli,421,0,0,0,0,29.61,,,,
2415623066,Bargaon,30,0,0,0,0,77.02,,,,
2466573884,Dumri,10,0,0,0,0,62.71,,,,
2412822043,Gunupur,76,1,0,0,0,43.29,43.29,,,
2465571174,Pedana,430,0,51,0,0,11.38,,253.37,,
2467312527,Byasanagar,332,1,0,0,0,0.0,1644.92,,,
2468104991,Bhawanipatna,278,0,0,0,0,64.46,,,,
2467531041,Bokaro,586,1,0,0,0,45.63,1940.04,,,
2429827919,Mohna,177,1,0,0,0,3.2,493.65,,,
2409985882,Bhusawar,4,0,0,0,0,249.02,,,,
2409985881,Bhinder,5,0,0,0,0,245.13,,,,
2473978497,Kannamangalam,145,0,0,0,0,14.41,,,,
2472158344,Bhadaur,269,0,0,0,0,19.27,,,,
2476343440,Allagadda,69,1,2,0,0,162.67,812.5,1100.37,,
2476290702,Pileru,452,1,0,0,0,10.43,187.81,,,
2476310458,Rayachoti,362,2,0,0,0,27.59,933.56,,,
2476343447,Kadapa,1582,2,0,0,0,6.31,1168.35,,,
2440054373,Badamba,13,1,0,0,0,42.92,2023.06,,,
2431253279,Bhadrak,90,0,0,0,0,164.91,,,,
2476343456,Mydukuru,73,1,0,0,0,83.16,145.08,,,
2476597995,Mudigubba,86,0,0,0,0,35.35,,,,
2483535315,Saraipali,9,0,0,0,0,40.65,,,,
2478662596,Kakdwip,135,1,3,0,0,46.37,1449.52,1709.29,,
2476581514,Kadiri,302,2,0,0,0,11.31,582.58,,,
2476609756,Fategarh,3,0,0,0,0,98.44,,,,
2480890771,Jharsuguda,147,0,0,0,0,20.8,,,,
2408119856,Ramachandrapuram,302,1,0,0,0,27.58,427.92,,,
2486248551,Mayyanad,706,1,10,0,0,64.42,831.19,1717.61,,
2483868428,Rairakhol,61,0,0,0,0,54.69,,,,
2460862103,Secunderabad,3273,1,0,0,0,7.51,2020.97,,,
2486980077,Kandagallu,33,0,0,0,0,42.98,,,,
2489775348,Tindivanam,576,1,4,0,0,42.5,57.71,962.57,,
2490022643,Udayarpalayam,88,0,0,0,0,29.11,,,,
2464922934,Peth Umri,13,0,0,0,0,110.11,,,,
2467374529,Kodarma,6,0,0,0,0,13.2,,,,
2491833516,Kolasib,69,0,0,0,0,16.38,,,,
2495410959,Odela,130,0,1,0,0,31.46,,999.97,,
2466236060,Rongram,1,0,0,0,0,30.49,,,,
2501933129,Tura,15,0,0,0,0,49.31,,,,
2501744852,Jarmundi,16,0,0,0,0,65.39,,,,
2467636044,Masaurhi,67,0,0,0,0,49.78,,,,
2497061533,Dhinoj,15,0,0,0,0,26.86,,,,
2469894280,Manja,10,1,0,0,0,658.46,1272.48,,,
2510123017,Ranchi,1964,1,1,0,0,11.23,1141.91,1867.02,,
2471419024,Rajmahal,26,1,1,0,0,56.51,1606.06,1605.88,,
2517558236,Kamuthi,147,1,2,0,0,24.21,2157.41,384.4,,
2516759396,Dhanbad,1120,1,0,0,0,66.48,637.2,,,
2517558237,Tiruvadanai,30,0,1,0,0,5.34,,1527.41,,
2521085873,Ghaziabad,1700,2,2,0,0,20.44,1598.22,1400.73,,
2527579167,Roda,5,0,0,0,0,32.87,,,,
2527631875,Nana,1,0,0,0,0,587.55,,,,
2527716477,Ruppur,27,0,0,0,0,1344.08,,,,
2484734353,Majalgaon,460,0,0,0,0,29.6,,,,
2528908225,Bhatsan,7,0,0,0,0,148.84,,,,
2527716474,Mithivavdi,6,0,0,0,0,1498.66,,,,
2411384513,Mukandgarh,318,0,0,0,0,16.2,,,,
2459097897,Jessami,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2528908258,Aseda,9,0,0,0,0,92.08,,,,
2530373773,Chalvada,2,0,0,0,0,123.23,,,,
2530583832,Maniyari,8,0,0,0,0,38.01,,,,
2532040339,Bhogpur,391,1,0,0,0,44.61,386.88,,,
2549445009,Shujalpur,127,0,0,0,0,743.59,,,,
2548066557,Margao,896,1,16,0,0,21.81,2126.63,764.02,,
2554499336,Mansa,850,0,0,0,0,4.02,,,,
2468833075,Daboka,42,0,0,0,0,14.93,,,,
2560561826,Sukhiapokhri,6,0,69,0,0,17.93,,561.86,,
2585447765,Kakkayam,25,0,0,0,0,6.47,,,,
2578067144,Tanduru,899,0,0,0,0,13.31,,,,
2429714747,Deohar,46,0,0,0,0,65.99,,,,
2565297666,Kadi,1058,6,0,0,0,44.54,892.76,,,
2567761378,Bitragunta,110,0,0,0,0,34.38,,,,
2501011503,Singngat,9,0,0,0,0,144.55,,,,
2497048978,Mavelikkara,402,0,15,0,0,14.8,,736.07,,
2587686854,Atholi,145,0,1,0,0,7.02,,1229.28,,
2592346580,Gollaprolu,228,0,0,0,0,21.12,,,,
2515905257,Parappanangadi,186,0,12,0,0,10.69,,1020.5,,
2609325319,Murbad,147,4,0,0,0,82.67,169.24,,,
2616974178,Karungal,51,0,0,0,0,38.38,,,,
2483534993,Lakhani,14,0,0,0,0,194.31,,,,
2628723655,Cheeka,338,0,0,0,0,9.09,,,,
2629102932,Momasar,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2483558902,Rajnandgaon,698,2,3,0,0,36.29,606.34,1418.62,,
2527716470,Khimiyana,6,0,0,0,0,19.2,,,,
2528908254,Nava,6,0,0,0,0,62.71,,,,
2459266817,Kiphire,2,0,0,0,0,309.83,,,,
2636500417,Chimthane,17,0,0,0,0,1.36,,,,
2528908231,Amarpura,16,0,0,0,0,39.47,,,,
2636827576,Kapadne,128,0,0,0,0,4.4,,,,
2638172083,Khadoli,2,1,1,0,0,311.11,1578.92,311.11,,
2640668694,Panamaram,176,0,70,0,0,1.95,,199.78,,
2641311673,Kozhencherry,252,0,19,0,0,11.04,,875.0,,
2643977521,Polasara,6,0,0,0,0,110.81,,,,
2643424106,Buguda,15,0,0,0,0,79.65,,,,
2489928668,Kattumannarkoil,211,0,0,0,0,19.91,,,,
2644200965,Valanchery,161,0,32,0,0,2.62,,397.38,,
2656081041,Badhni Kalan,198,0,0,0,0,44.41,,,,
2665194256,Amrapur,10,0,0,0,0,138.57,,,,
2658792367,Koorachundu,41,0,3,0,0,6.7,,992.56,,
2661742867,Chakkittapara,60,0,1,0,0,27.07,,2270.3,,
2665194573,Bhagur,3,0,0,0,0,116.39,,,,
2665397388,Yelagiri,52,0,1,0,0,71.53,,1564.07,,
2665732987,Parasia,42,2,0,0,0,19.12,964.73,,,
2603054211,Toranmal,8,0,3,0,0,9.25,,77.79,,
2506104748,Utraula,97,0,1,0,0,43.26,,256.7,,
2668629135,Gorumahisani,3,0,0,0,0,160.81,,,,
2606055101,Budhlada,349,10,0,0,0,16.81,1589.4,,,
2669259263,Rehli,43,1,0,0,0,35.69,1275.06,,,
2671615976,Belonia,42,1,0,0,0,80.96,686.6,,,
2671922769,Berasia,5,0,0,0,0,91.41,,,,
2671922776,Kumbhraj,30,0,0,0,0,187.47,,,,
2675690699,Morshi,405,0,0,0,0,6.73,,,,
2624430540,Kottiyam,740,2,6,0,0,0.07,1347.06,852.6,,
2676738663,Dashghara,228,0,0,0,0,63.82,,,,
2677432208,Nagod,272,0,0,0,0,19.47,,,,
2680646152,Mullanpur Dakha,664,0,0,0,0,10.95,,,,
2680880430,Bhawnathpur,13,1,0,0,0,383.71,2079.89,,,
2486684653,Sanawad,164,0,0,0,0,92.07,,,,
2680882186,Ramnagar,100,1,0,0,0,2.87,1495.4,,,
2634287835,Kaul,208,0,0,0,0,35.37,,,,
2684013699,Bhiwapur,60,0,0,0,0,19.1,,,,
2685138473,Balod,27,0,0,0,0,59.47,,,,
2685251657,Antagarh,41,0,0,0,0,54.09,,,,
2489778466,Jammikunta,360,0,0,0,0,3.58,,,,
2685251712,Dalli Rajhara,148,0,0,0,0,25.1,,,,
2687358524,Dharamjaigarh,7,0,0,0,0,86.15,,,,
2687521242,Champa,8,1,0,0,0,35.44,2554.77,,,
2687521249,Janjgir,21,0,0,0,0,172.69,,,,
2657716069,Buttar,135,0,0,0,0,10.03,,,,
2693262836,Chhura,25,0,0,0,0,29.29,,,,
2605075117,Balachaur,77,1,0,0,0,80.69,2330.79,,,
2604905801,Dera Baba Nanak,137,1,0,0,0,28.67,329.43,,,
2603536514,Malerkotla,1103,1,0,0,0,15.88,1858.24,,,
2668629124,Badampahar,10,2,0,0,0,72.81,439.72,,,
2667502191,Khetia,6,2,0,0,0,305.54,330.03,,,
2502762865,Ahmadpur,670,1,0,0,0,19.15,157.64,,,
2668344199,Pachora,476,1,0,0,0,18.82,1592.11,,,
2707031653,Kadegaon,9,2,0,0,0,84.93,1795.32,,,
2718598352,Ter,86,0,0,0,0,30.31,,,,
2718745518,Amangal,25,0,0,0,0,0.23,,,,
2719186484,Kadthal,160,0,0,0,0,11.62,,,,
2718939516,Gurgaon,2752,0,0,0,0,19.97,,,,
2629256393,Kalayat,343,0,0,0,0,4.11,,,,
2719492919,Mangkolemba,6,0,0,0,0,29.35,,,,
2721209570,Jadcherla,1014,0,0,0,0,32.19,,,,
2721900279,Achampet,40,0,0,0,0,6.1,,,,
2721900280,Nagarkurnool,292,0,0,0,0,40.02,,,,
2693231199,Gariaband,1,0,0,0,0,48.9,,,,
2668255916,Paranda,24,0,0,0,0,35.57,,,,
2694478652,Sholinghur,287,2,0,0,0,0.65,998.41,,,
2713241478,Keesara,553,0,3,0,0,12.18,,1164.52,,
2722661478,Naginimora,13,1,0,0,0,77.54,2025.86,,,
2728196042,Maramon,284,0,9,0,0,122.33,,122.33,,
2737939553,Kharkhoda,462,0,0,0,0,14.22,,,,
2747628460,Sattenapalle,359,1,0,0,0,27.31,700.52,,,
2766707304,Nihal Singh Wala,286,0,0,0,0,13.23,,,,
2720296299,Alichen,1,0,0,0,0,1058.9,,,,
2808010724,Sathupally,198,1,0,0,0,57.71,493.46,,,
2793203565,Pendra,43,0,0,0,0,45.18,,,,
2721209506,Khilla Ghanpur,85,0,0,0,0,32.35,,,,
2802985401,Koottanad,116,0,3,0,0,13.54,,813.46,,
2812796252,Bargewadi,33,0,0,0,0,6.13,,,,
2634136855,Bhusawal,1665,0,0,0,0,1.87,,,,
2845660165,Jalalkheda,78,0,0,0,0,28.19,,,,
2843432860,Chikhaldara,67,0,0,0,0,28.51,,,,
2845687644,Mozari,17,0,0,0,0,167.46,,,,
2845696499,Nanadgaon,234,0,0,0,0,19.78,,,,
2846237705,Ambaji,15,0,0,0,0,16.72,,,,
2846237706,Ghogha,116,2,0,0,0,25.98,580.25,,,
2722043701,Tadoor,44,1,0,0,0,58.59,2082.38,,,
2851700560,Nimbi Jodhan,5,0,0,0,0,221.81,,,,
2846237707,Mount Abu,76,0,0,0,0,0.97,,,,
2852539565,Ashti,1,0,0,0,0,1326.42,,,,
2722044478,Kalwakurthy,224,0,0,0,0,43.52,,,,
2852672973,Shendurjana,112,0,0,0,0,6.11,,,,
2852729159,Kalmeshwar,56,3,0,0,0,21.33,647.16,,,
2701285646,Gadchiroli,508,0,27,0,0,22.59,,577.57,,
2857106989,Amalapuram,604,2,27,0,0,15.78,641.14,509.51,,
2798732715,Mudalagi,52,0,0,0,0,49.78,,,,
2876157847,Sinor,6,0,0,0,0,337.27,,,,
2680237411,Chirimiri,3,0,0,0,0,64.74,,,,
2876643585,Phaphamau,315,0,1,0,0,7.43,,639.82,,
2682349593,Mungeli,211,0,0,0,0,11.04,,,,
2683983813,Boroonda,8,0,0,0,0,216.8,,,,
2876863012,Sultanganj,312,0,0,0,0,73.0,,,,
2680914156,Peesangan,418,0,0,0,0,60.33,,,,
2876929173,Budge Budge,725,6,0,0,0,6.32,321.17,,,
2876927279,Gayespur,389,0,0,0,0,53.33,,,,
2876929392,Khardaha,2733,16,0,0,0,5.74,251.89,,,
2876929391,Barrackpore,2322,73,0,1,0,0.48,623.02,,1712.83,
2688534120,Seorinarayan,19,0,0,0,0,88.82,,,,
2876930497,Bally,1634,2,0,0,0,23.87,1141.82,,,
2870068032,Talasari,20,2,2,0,0,170.34,424.56,344.25,,
2885091537,Bhuragaon,70,2,0,0,0,34.64,1032.7,,,
2459412845,Tuensang,4,0,0,0,0,49.88,,,,
2876863007,Jamalpur,506,1,0,0,0,46.18,321.0,,,
