location_id,city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,temperature,humidity,wind_speed,wind_deg,timestamp,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
2140813409,Mahmudabad,27.2985804,81.1250812,311.1,Very Poor,335.47,Very Poor,1280.79,Severe,19.29,Good,7.2,Good,81.62,Satisfactory,5,18.03,49,2.06,278,1766499078,77.0,0.0,0.0,0.0,0.0,54.2,,,,
2141045773,Maruthamputhur,8.8332399,77.5154096,43.39,Good,54.46,Satisfactory,188.24,Moderate,2.0,Good,3.61,Good,118.53,Moderate,3,24.86,65,2.46,99,1766499078,47.0,0.0,0.0,0.0,0.0,13.39,,,,
2141899759,Baghpat,28.943402,77.2193369,171.9,Moderate,203.0,Poor,859.64,Severe,20.28,Good,4.71,Good,76.83,Satisfactory,5,18.88,37,3.7,302,1766499078,17.0,1.0,0.0,0.0,0.0,69.72,1180.42,,,
2141899772,Bulandshahr,28.4056515,77.8542516,189.99,Moderate,216.43,Poor,994.38,Severe,23.86,Good,4.15,Good,58.82,Satisfactory,5,18.86,39,3.71,298,1766499078,1832.0,0.0,0.0,0.0,0.0,7.88,,,,
2141899782,Haidargarh,26.6033677,81.364046,225.99,Poor,240.45,Poor,835.66,Severe,11.2,Good,3.24,Good,76.52,Satisfactory,5,18.03,49,2.77,260,1766499078,34.0,0.0,0.0,0.0,0.0,27.3,,,,
2143677048,Saphale,19.5785898,72.8215738,144.99,Moderate,158.71,Moderate,560.73,Severe,5.07,Good,18.34,Good,211.31,Poor,5,23.26,61,3.6,341,1766499078,109.0,0.0,0.0,0.0,0.0,53.68,,,,
2143791966,Shahapur,19.4517936,73.3265956,189.38,Moderate,213.53,Poor,861.1,Severe,11.37,Good,26.09,Good,225.51,Poor,5,24.0,28,1.91,8,1766499078,265.0,1.0,0.0,0.0,0.0,20.17,1948.39,,,
2144176800,Sumerpur,25.1538056,73.0816488,83.77,Satisfactory,125.33,Moderate,445.58,Severe,16.79,Good,4.11,Good,84.46,Satisfactory,5,20.45,33,2.18,19,1766499078,765.0,5.0,32.0,0.0,0.0,5.54,1060.69,208.72,,
2146972961,Bharuwa Sumerpur,25.8260509,80.1600804,131.05,Moderate,140.46,Moderate,513.77,Severe,8.85,Good,3.87,Good,73.85,Satisfactory,5,18.28,52,3.29,267,1766499078,14.0,2.0,0.0,0.0,0.0,71.51,1696.25,,,
2146972962,Kalpi,26.1216714,79.7458188,139.88,Moderate,151.41,Moderate,563.04,Severe,8.94,Good,5.02,Good,71.37,Satisfactory,5,18.41,51,3.54,275,1766499078,89.0,6.0,0.0,0.0,0.0,93.0,676.68,,,
2146972963,Lalitpur,24.6935695,78.4178866,61.04,Satisfactory,67.35,Satisfactory,348.88,Very Poor,8.66,Good,2.66,Good,48.93,Good,4,18.74,41,2.0,33,1766499078,1420.0,0.0,0.0,0.0,0.0,50.6,,,,
2146972964,Mauranipur,25.2447,79.1322943,83.8,Satisfactory,91.36,Satisfactory,400.06,Severe,10.24,Good,4.37,Good,62.98,Satisfactory,5,18.53,50,1.8,344,1766499078,57.0,0.0,0.0,0.0,0.0,13.37,,,,
2146977936,Sarai Aquil,25.3777938,81.5098938,143.03,Moderate,153.09,Moderate,664.47,Severe,17.65,Good,5.21,Good,75.0,Satisfactory,5,17.66,48,3.04,273,1766499078,68.0,0.0,0.0,0.0,0.0,27.77,,,,
2146977939,Sirathu,25.6475744,81.3175511,144.87,Moderate,154.23,Moderate,611.1,Severe,14.4,Good,2.98,Good,69.59,Satisfactory,5,17.28,51,3.03,261,1766499078,36.0,0.0,0.0,0.0,0.0,79.24,,,,
2149339903,Kadayanallur,9.0842049,77.3461957,54.68,Satisfactory,63.03,Satisfactory,213.08,Poor,1.72,Good,3.24,Good,123.36,Moderate,4,23.63,67,1.67,39,1766499078,115.0,0.0,0.0,0.0,0.0,0.93,,,,
2152475525,Agar,23.7154976,76.0075005,44.05,Good,51.49,Satisfactory,391.2,Very Poor,14.4,Good,3.6,Good,46.83,Good,3,20.02,36,2.6,33,1766499078,11.0,2.0,0.0,0.0,0.0,42.98,925.68,,,
2152478476,Simrol,22.539445,75.9115643,53.3,Satisfactory,58.22,Satisfactory,302.74,Very Poor,7.43,Good,4.23,Good,79.92,Satisfactory,4,19.88,37,1.98,24,1766499071,94.0,1.0,0.0,0.0,0.0,93.4,1958.97,,,
2152478481,Susner,23.9439309,76.0995515,34.15,Good,41.64,Good,385.23,Very Poor,15.11,Good,3.68,Good,43.64,Good,3,20.68,37,2.6,37,1766499078,9.0,0.0,0.0,0.0,0.0,149.56,,,,
2155203643,Cherpulassery,10.8774908,76.3138677,68.31,Satisfactory,75.75,Satisfactory,236.06,Poor,0.89,Good,3.36,Good,139.4,Moderate,4,21.56,74,0.69,323,1766499078,205.0,1.0,1.0,0.0,0.0,79.65,2455.39,2110.39,,
2159420289,Kahalgaon,25.2623176,87.2303381,223.1,Poor,244.52,Poor,1150.33,Severe,23.34,Good,6.26,Good,85.84,Satisfactory,5,17.25,52,2.88,264,1766499078,460.0,0.0,0.0,0.0,0.0,31.34,,,,
2159535594,Shahpur,22.1936127,77.905087,45.88,Good,54.37,Satisfactory,399.48,Very Poor,19.8,Good,8.4,Good,59.02,Satisfactory,3,16.92,49,0.89,80,1766499078,44.0,0.0,0.0,0.0,0.0,27.72,,,,
2160156909,Shahdol,23.3002343,81.364771,64.33,Satisfactory,68.27,Satisfactory,318.48,Very Poor,6.89,Good,4.08,Good,73.94,Satisfactory,4,15.26,47,1.3,241,1766499078,547.0,1.0,0.0,0.0,0.0,44.9,2193.78,,,
2160222157,Bagodar,24.0776871,85.8323869,242.12,Poor,258.6,Poor,828.77,Severe,12.42,Good,8.66,Good,74.57,Satisfactory,5,15.29,45,2.59,298,1766499078,153.0,0.0,0.0,0.0,0.0,31.46,,,,
2160874904,Rahatgarh,23.7896536,78.3977995,67.56,Satisfactory,72.95,Satisfactory,323.69,Very Poor,5.8,Good,3.02,Good,60.83,Satisfactory,4,18.1,45,1.58,64,1766499078,295.0,0.0,0.0,0.0,0.0,23.95,,,,
2161157704,Nellikkuppam,11.7756098,79.6716408,31.69,Good,39.96,Good,255.74,Poor,12.7,Good,10.81,Good,78.86,Satisfactory,3,24.01,74,6.15,39,1766499078,657.0,1.0,1.0,0.0,0.0,38.95,353.51,786.4,,
2161251644,Pohari,25.5401891,77.3641395,99.47,Satisfactory,109.4,Moderate,371.68,Very Poor,14.51,Good,13.1,Good,58.93,Satisfactory,5,18.06,42,1.68,297,1766499078,4.0,0.0,0.0,0.0,0.0,54.64,,,,
2161260966,Hilsa,25.3161108,85.2818251,225.03,Poor,243.94,Poor,853.91,Severe,8.72,Good,5.29,Good,96.31,Satisfactory,5,16.41,44,2.48,284,1766499078,38.0,0.0,0.0,0.0,0.0,12.27,,,,
2161597866,Alanda,17.5632704,76.5678524,106.9,Moderate,113.87,Moderate,441.19,Severe,15.38,Good,6.59,Good,113.88,Moderate,5,21.02,34,4.71,49,1766499078,144.0,1.0,0.0,1.0,0.0,16.18,1345.05,,1452.14,
2162135201,Chennur,18.8555246,79.7904908,185.22,Moderate,198.04,Moderate,565.36,Severe,12.68,Good,12.38,Good,112.69,Moderate,5,19.08,45,1.92,310,1766499078,133.0,0.0,0.0,0.0,0.0,68.2,,,,
2162274462,Rehti,22.736018,77.433525,36.54,Good,38.67,Good,215.94,Poor,3.63,Good,3.87,Good,79.48,Satisfactory,3,19.49,45,1.95,54,1766499078,14.0,0.0,0.0,0.0,0.0,152.17,,,,
2162402434,Barhi,23.9027271,80.8158787,83.98,Satisfactory,91.02,Satisfactory,424.48,Severe,8.19,Good,2.72,Good,69.68,Satisfactory,5,16.78,46,0.94,5,1766499078,98.0,0.0,0.0,0.0,0.0,4.54,,,,
2162612029,Amanganj,24.4253121,80.0348387,97.69,Satisfactory,106.63,Moderate,453.4,Severe,7.73,Good,2.91,Good,62.48,Satisfactory,5,17.61,47,1.87,358,1766499078,29.0,0.0,0.0,0.0,0.0,54.53,,,,
2162612044,Pawai,24.273603,80.1662565,92.44,Satisfactory,100.83,Moderate,435.03,Severe,7.01,Good,2.57,Good,63.75,Satisfactory,5,17.45,46,1.62,10,1766499078,17.0,0.0,0.0,0.0,0.0,42.48,,,,
2162733875,Chanderi,24.7119436,78.1372743,58.73,Satisfactory,65.89,Satisfactory,398.48,Very Poor,10.76,Good,4.24,Good,50.1,Satisfactory,4,17.95,41,1.64,8,1766499078,12.0,0.0,0.0,0.0,0.0,68.36,,,,
2163527432,Keolari,22.3688511,79.9060943,77.77,Satisfactory,86.97,Satisfactory,529.29,Severe,14.53,Good,5.88,Good,63.61,Satisfactory,5,17.01,45,3.09,350,1766499078,182.0,0.0,0.0,0.0,0.0,1.28,,,,
2163895257,Salar,23.770408,88.101467,438.24,Severe,478.75,Severe,1684.18,Severe,31.39,Good,51.26,Satisfactory,145.12,Moderate,5,18.77,34,2.25,328,1766499078,182.0,0.0,0.0,0.0,0.0,5.17,,,,
2163915593,Garhakota,23.7796456,79.1454892,66.61,Satisfactory,72.82,Satisfactory,359.17,Very Poor,7.45,Good,2.95,Good,66.11,Satisfactory,4,18.27,43,1.82,21,1766499078,19.0,0.0,0.0,0.0,0.0,37.8,,,,
2163918783,Sironj,24.101593,77.6905891,48.35,Good,55.22,Satisfactory,317.22,Very Poor,6.34,Good,2.33,Good,48.69,Good,3,18.75,39,2.36,1,1766499078,54.0,0.0,0.0,0.0,0.0,12.96,,,,
2164058591,Harda,22.3388828,77.0929933,44.54,Good,48.65,Good,293.33,Poor,8.81,Good,5.09,Good,76.26,Satisfactory,3,19.44,43,2.96,96,1766499078,19.0,1.0,1.0,0.0,0.0,274.1,689.53,1972.27,,
2164369692,Jaisinghnagar,23.6264719,78.571865,70.64,Satisfactory,76.38,Satisfactory,338.95,Very Poor,6.5,Good,3.02,Good,58.81,Satisfactory,4,17.52,45,1.61,30,1766499078,90.0,0.0,0.0,0.0,0.0,37.13,,,,
2164370264,Dolariya,22.5958114,77.6379784,39.74,Good,43.86,Good,274.07,Poor,9.21,Good,6.96,Good,76.83,Satisfactory,3,18.7,46,0.85,87,1766499078,115.0,0.0,0.0,0.0,0.0,23.34,,,,
2164588470,Araria,26.1346459,87.4654062,239.39,Poor,262.08,Poor,1160.91,Severe,20.46,Good,7.28,Good,103.06,Moderate,5,18.01,53,2.73,276,1766499078,133.0,0.0,0.0,0.0,0.0,30.58,,,,
2164598178,सिक्टी,26.4078645,87.5512364,246.6,Poor,273.07,Poor,1251.75,Severe,22.66,Good,7.73,Good,92.98,Satisfactory,5,17.97,54,2.74,280,1766499078,40.0,0.0,10.0,0.0,0.0,49.59,,423.78,,
2165551108,Isagarh,24.8392309,77.8871214,56.54,Satisfactory,63.57,Satisfactory,330.2,Very Poor,9.47,Good,7.19,Good,53.53,Satisfactory,4,18.27,40,2.29,0,1766499078,6.0,0.0,0.0,0.0,0.0,145.86,,,,
2165849646,Anjad,22.0416303,75.0558863,53.9,Satisfactory,61.83,Satisfactory,333.22,Very Poor,9.42,Good,4.19,Good,73.16,Satisfactory,4,23.64,30,2.47,139,1766499078,1.0,0.0,0.0,0.0,0.0,423.67,,,,
2165849650,Kukshi,22.2091671,74.7592764,47.49,Good,52.85,Satisfactory,286.92,Poor,6.71,Good,3.23,Good,74.21,Satisfactory,3,23.23,31,1.64,134,1766499078,26.0,3.0,0.0,0.0,0.0,3.28,553.95,,,
2166764365,Khargone,21.825599,75.614182,52.06,Satisfactory,60.14,Satisfactory,371.2,Very Poor,15.42,Good,8.16,Good,67.35,Satisfactory,4,22.45,30,2.57,139,1766499078,645.0,0.0,0.0,0.0,0.0,34.34,,,,
2166870910,Dhar,22.5972396,75.306565,58.15,Satisfactory,64.17,Satisfactory,335.08,Very Poor,9.59,Good,3.61,Good,73.24,Satisfactory,4,19.43,35,2.88,62,1766499078,322.0,1.0,0.0,0.0,0.0,194.84,1126.99,,,
2167344145,Chandauli,25.2592694,83.2667942,141.46,Moderate,152.27,Moderate,604.05,Severe,9.17,Good,5.67,Good,87.14,Satisfactory,5,16.41,47,2.47,262,1766499078,33.0,0.0,0.0,0.0,0.0,99.4,,,,
2167587185,Mandaleshwar,22.1750127,75.6607089,52.86,Satisfactory,61.92,Satisfactory,408.36,Severe,17.6,Good,7.42,Good,61.61,Satisfactory,4,22.25,32,1.9,58,1766499078,77.0,0.0,0.0,0.0,0.0,78.79,,,,
2173892226,Jhabua,22.7696741,74.591217,60.56,Satisfactory,66.34,Satisfactory,327.92,Very Poor,8.13,Good,2.3,Good,69.16,Satisfactory,4,22.4,28,2.98,75,1766499078,112.0,0.0,0.0,0.0,0.0,5.86,,,,
2173994342,Bālumāth,23.8298213,84.7887723,208.11,Poor,221.74,Poor,561.19,Severe,13.94,Good,16.22,Good,63.41,Satisfactory,5,12.36,48,1.49,264,1766499078,17.0,0.0,0.0,0.0,0.0,50.96,,,,
2175779296,Bhitarwar,25.7975394,78.1124652,72.24,Satisfactory,80.79,Satisfactory,313.4,Very Poor,12.34,Good,15.35,Good,61.69,Satisfactory,4,19.13,44,1.56,336,1766499078,18.0,0.0,0.0,0.0,0.0,164.3,,,,
2183876631,Hadgaon,19.4961469,77.6588734,81.07,Satisfactory,88.43,Satisfactory,383.82,Very Poor,12.29,Good,8.64,Good,80.86,Satisfactory,5,19.42,39,2.53,80,1766499078,25.0,0.0,0.0,0.0,0.0,39.31,,,,
2191625462,Khair,27.9420637,77.842669,168.38,Moderate,196.86,Moderate,850.86,Severe,24.94,Good,4.53,Good,57.82,Satisfactory,5,18.7,44,3.89,293,1766499054,13.0,0.0,0.0,0.0,0.0,90.72,,,,
2192587234,Amethi,26.1573163,81.8055055,173.77,Moderate,186.36,Moderate,743.42,Severe,10.77,Good,3.66,Good,79.73,Satisfactory,5,17.54,50,2.83,266,1766499078,288.0,0.0,0.0,0.0,0.0,24.88,,,,
2194359494,Bachhrawan,26.4709168,81.1152047,200.09,Poor,212.59,Poor,763.93,Severe,12.48,Good,2.93,Good,68.76,Satisfactory,5,18.15,48,3.05,260,1766499078,152.0,0.0,0.0,0.0,0.0,29.44,,,,
2194902700,Baraily,23.0043307,78.2306197,52.18,Satisfactory,55.41,Satisfactory,264.4,Poor,4.65,Good,5.37,Good,76.23,Satisfactory,4,18.52,47,0.94,42,1766499078,117.0,0.0,0.0,0.0,0.0,152.93,,,,
2211379671,Korutla,18.8257369,78.7115693,153.11,Moderate,165.82,Moderate,520.06,Severe,14.54,Good,12.52,Good,105.38,Moderate,5,19.33,41,1.08,49,1766499078,36.0,0.0,0.0,0.0,0.0,19.44,,,,
2211705336,Khimlasa,24.2057271,78.3656254,66.45,Satisfactory,73.04,Satisfactory,381.04,Very Poor,8.62,Good,2.74,Good,50.42,Satisfactory,4,18.53,42,2.14,52,1766499078,5.0,0.0,0.0,0.0,0.0,198.5,,,,
2213151070,Sangamner,19.5663367,74.2112649,72.86,Satisfactory,83.11,Satisfactory,451.79,Severe,16.03,Good,12.22,Good,96.65,Satisfactory,4,19.8,37,1.06,61,1766499078,604.0,0.0,2.0,0.0,0.0,37.98,,535.18,,
2213255853,Pachmarhi,22.4736824,78.4360537,42.64,Good,47.21,Good,289.94,Poor,9.29,Good,7.25,Good,74.47,Satisfactory,3,14.2,48,1.41,150,1766499078,65.0,0.0,3.0,0.0,0.0,17.61,,1639.14,,
2228900287,Thorrur,17.582996,79.6589492,125.22,Moderate,133.71,Moderate,467.75,Severe,9.43,Good,3.88,Good,94.15,Satisfactory,5,19.39,45,3.51,355,1766499078,226.0,0.0,1.0,0.0,0.0,1.08,,1220.7,,
2235589992,Bemetara,21.7140465,81.535504,210.41,Poor,223.66,Poor,740.13,Severe,22.29,Good,28.32,Good,93.92,Satisfactory,5,18.42,35,1.18,161,1766499078,40.0,0.0,0.0,0.0,0.0,97.74,,,,
2239097369,Powayan,28.0671465,80.0973671,265.72,Poor,286.5,Poor,1076.04,Severe,12.34,Good,7.9,Good,108.17,Moderate,5,18.42,42,3.53,283,1766498576,15.0,0.0,0.0,0.0,0.0,37.68,,,,
2239293441,Bishrampur,23.1908279,82.966982,149.33,Moderate,164.14,Moderate,619.93,Severe,12.51,Good,23.88,Good,114.95,Moderate,5,14.69,44,2.31,31,1766499078,3.0,0.0,0.0,0.0,0.0,49.56,,,,
2239295749,Surajpur,23.212528,82.8667246,139.44,Moderate,153.7,Moderate,629.24,Severe,12.22,Good,15.66,Good,116.98,Moderate,5,14.66,44,2.49,21,1766499078,58.0,0.0,10.0,0.0,1.0,123.24,,123.24,,269.07
2239495632,Pathalgaon,22.5565847,83.4586397,222.93,Poor,241.56,Poor,645.45,Severe,22.24,Good,30.91,Good,78.85,Satisfactory,5,16.01,38,2.51,345,1766499078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240027750,Ramtek,21.3957522,79.3257474,128.62,Moderate,137.42,Moderate,537.0,Severe,18.65,Good,15.13,Good,93.18,Satisfactory,5,18.77,41,3.7,20,1766498844,264.0,0.0,0.0,1.0,0.0,26.47,,,1323.66,
2240084480,Kakori,26.869005,80.7877429,225.4,Poor,239.07,Poor,858.66,Severe,14.6,Good,2.62,Good,66.64,Satisfactory,5,13.99,94,2.57,260,1766499078,164.0,0.0,0.0,0.0,0.0,90.56,,,,
2242382035,Kamareddy,18.3222091,78.3387118,135.98,Moderate,146.26,Moderate,490.17,Severe,16.62,Good,11.59,Good,106.81,Moderate,5,17.97,44,2.04,50,1766499078,284.0,0.0,0.0,0.0,0.0,128.75,,,,
2243881409,Peapully,15.2349482,77.7390753,65.74,Satisfactory,71.51,Satisfactory,343.37,Very Poor,6.92,Good,5.96,Good,110.08,Moderate,4,22.58,49,1.95,82,1766499078,44.0,0.0,0.0,0.0,0.0,72.07,,,,
2246454867,Kolhui,27.2984683,83.3316094,303.82,Very Poor,333.23,Very Poor,1424.66,Severe,21.7,Good,7.96,Good,71.73,Satisfactory,5,15.94,52,1.44,277,1766499078,8.0,1.0,0.0,0.0,0.0,167.57,1299.92,,,
2246454946,Sonauli,27.4719014,83.4662018,293.36,Poor,323.93,Very Poor,1437.95,Severe,23.96,Good,7.97,Good,60.33,Satisfactory,5,15.5,63,1.36,337,1766499078,108.0,3.0,35.0,1.0,0.0,12.55,540.68,501.77,1848.33,
2248482493,Mallasamudram,11.4903306,78.0322292,74.49,Satisfactory,89.24,Satisfactory,523.04,Severe,24.53,Good,10.82,Good,97.82,Satisfactory,4,24.97,59,1.96,73,1766499078,389.0,0.0,0.0,0.0,0.0,14.59,,,,
2250766758,Puranpur,28.5128878,80.1474813,331.24,Very Poor,353.44,Very Poor,1379.22,Severe,14.63,Good,9.64,Good,115.77,Moderate,5,16.37,50,0.56,40,1766498800,25.0,0.0,0.0,0.0,1.0,110.93,,,,303.33
2255169852,Basna,21.2776975,82.8276732,229.53,Poor,241.5,Poor,530.4,Severe,6.51,Good,9.4,Good,98.92,Satisfactory,5,17.66,36,0.7,140,1766499078,26.0,0.0,0.0,0.0,0.0,14.86,,,,
2255173358,Tumgaon,21.192648,82.1234163,175.01,Moderate,183.31,Moderate,476.17,Severe,6.11,Good,10.94,Good,110.13,Moderate,5,18.29,34,1.38,92,1766499078,46.0,0.0,0.0,0.0,0.0,13.43,,,,
2255300638,Khaga,25.7722709,81.1047339,143.73,Moderate,152.19,Moderate,571.33,Severe,13.81,Good,2.5,Good,71.75,Satisfactory,5,17.44,52,3.04,259,1766499078,10.0,0.0,0.0,0.0,0.0,23.93,,,,
2260478823,Nagar Untāri,24.2804816,83.4938413,114.49,Moderate,123.44,Moderate,457.16,Severe,18.51,Good,10.59,Good,64.47,Satisfactory,5,15.35,46,1.44,268,1766499078,6.0,0.0,0.0,0.0,0.0,1340.2,,,,
2261959751,Jashpur Nagar,22.8881481,84.1391879,274.41,Poor,297.4,Poor,686.36,Severe,26.2,Good,41.59,Good,79.79,Satisfactory,5,13.34,43,2.42,355,1766499078,11.0,0.0,0.0,0.0,0.0,71.48,,,,
2263054652,Jewar,28.123206,77.5571558,169.42,Moderate,202.33,Poor,879.41,Severe,27.06,Good,4.83,Good,56.24,Satisfactory,5,18.57,43,3.75,291,1766499078,122.0,0.0,0.0,0.0,0.0,99.61,,,,
2264359120,Kodumudi,11.0751963,77.8858837,79.32,Satisfactory,95.2,Satisfactory,518.74,Severe,22.29,Good,8.74,Good,81.46,Satisfactory,5,23.83,54,2.15,159,1766499078,136.0,0.0,3.0,0.0,0.0,3.21,,361.96,,
2266085749,Banda,28.2406582,80.1076207,298.48,Poor,319.97,Very Poor,1227.67,Severe,13.49,Good,8.77,Good,111.97,Moderate,5,17.67,44,2.37,297,1766499078,38.0,0.0,0.0,0.0,0.0,69.74,,,,
2266664513,Parola,20.8763635,75.114759,46.43,Good,54.35,Satisfactory,367.78,Very Poor,14.08,Good,5.58,Good,53.62,Satisfactory,3,23.39,31,2.42,56,1766499078,65.0,1.0,0.0,0.0,0.0,0.04,148.62,,,
2266679719,Erandol,20.9238978,75.3293049,46.1,Good,53.95,Satisfactory,352.3,Very Poor,12.82,Good,5.7,Good,56.58,Satisfactory,3,22.94,30,3.07,78,1766499078,57.0,0.0,0.0,0.0,0.0,17.24,,,,
2267324726,Deori,21.0722872,80.366631,186.41,Moderate,196.51,Moderate,632.58,Severe,14.19,Good,11.71,Good,85.76,Satisfactory,5,17.32,44,0.88,119,1766499078,7.0,0.0,0.0,0.0,0.0,66.47,,,,
2267325997,Sakoli,21.0874425,79.997425,164.87,Moderate,175.45,Moderate,619.84,Severe,16.22,Good,13.19,Good,87.18,Satisfactory,5,18.6,41,1.91,20,1766499078,63.0,0.0,0.0,0.0,0.0,75.16,,,,
2267531594,Maharajganj,27.1458005,83.5621855,295.56,Poor,326.07,Very Poor,1447.64,Severe,25.27,Good,8.53,Good,72.6,Satisfactory,5,16.24,51,2.04,267,1766499078,133.0,0.0,0.0,0.0,0.0,2.37,,,,
2268571688,Pachore,23.7137046,76.732889,43.7,Good,50.63,Satisfactory,354.54,Very Poor,9.53,Good,3.5,Good,51.3,Satisfactory,3,20.06,37,2.9,8,1766499078,11.0,0.0,0.0,0.0,0.0,99.76,,,,
2269392496,Ghoti,19.7167761,73.6244742,170.5,Moderate,195.45,Moderate,901.77,Severe,23.33,Good,29.44,Good,170.54,Moderate,5,20.7,33,3.65,64,1766499078,56.0,1.0,1.0,0.0,0.0,39.56,897.57,416.17,,
2270284915,Titagarh,22.7419198,88.379201,396.57,Very Poor,420.92,Severe,1174.95,Severe,8.51,Good,32.59,Good,199.2,Moderate,5,17.98,88,0.0,0,1766498776,2393.0,72.0,0.0,1.0,0.0,15.1,184.07,,806.22,
2270316597,Kanker,20.2692747,81.4932111,126.34,Moderate,131.61,Moderate,306.83,Very Poor,3.82,Good,3.57,Good,56.84,Satisfactory,5,15.67,41,0.82,91,1766499079,199.0,0.0,0.0,0.0,0.0,26.62,,,,
2270331520,Gajapatinagaram,18.2799603,83.3381591,199.28,Moderate,210.76,Poor,574.57,Severe,4.11,Good,7.53,Good,143.21,Moderate,5,19.37,77,1.48,210,1766499079,54.0,0.0,0.0,0.0,0.0,0.48,,,,
2270772824,Simga,21.6275707,81.7031289,216.14,Poor,230.77,Poor,791.05,Severe,25.75,Good,31.65,Good,93.47,Satisfactory,5,18.88,33,1.59,147,1766499079,23.0,0.0,0.0,0.0,0.0,42.31,,,,
2271085956,Chandarpur,21.7076682,83.2354433,247.01,Poor,262.82,Poor,615.29,Severe,10.28,Good,19.31,Good,106.94,Moderate,5,18.89,31,1.67,204,1766499079,12.0,0.0,0.0,0.0,0.0,63.5,,,,
2271360789,Mayiladuthurai,11.1018614,79.6503162,25.5,Good,32.86,Good,214.17,Poor,7.86,Good,5.08,Good,81.03,Satisfactory,3,21.99,84,3.22,49,1766499079,278.0,0.0,0.0,0.0,0.0,27.33,,,,
2272004767,Kanjirappalli,9.5583077,76.791361,61.09,Satisfactory,67.51,Satisfactory,222.44,Poor,0.78,Good,2.91,Good,125.15,Moderate,4,22.08,81,0.56,72,1766499079,173.0,1.0,9.0,0.0,0.0,66.31,1521.24,700.66,,
2272011556,Kumily,9.6067952,77.1671018,64.74,Satisfactory,72.07,Satisfactory,257.58,Poor,2.66,Good,4.14,Good,131.13,Moderate,4,16.19,79,1.39,112,1766499079,113.0,1.0,10.0,0.0,0.0,54.92,331.49,791.92,,
2272344017,Pathardi,19.1717199,75.174557,43.45,Good,48.05,Good,299.37,Poor,11.76,Good,4.1,Good,73.99,Satisfactory,3,21.64,33,2.48,108,1766499079,25.0,0.0,1.0,0.0,0.0,49.46,,619.2,,
2272652563,Manwat,19.2990519,76.4938736,63.27,Satisfactory,68.18,Satisfactory,288.25,Poor,5.63,Good,8.11,Good,100.8,Moderate,4,20.2,38,3.25,95,1766499079,283.0,1.0,0.0,0.0,0.0,19.35,1419.12,,,
2272652564,Pathri,19.2633717,76.4331584,63.27,Satisfactory,68.18,Satisfactory,288.25,Poor,5.63,Good,8.11,Good,100.8,Moderate,4,20.53,37,3.24,96,1766499079,142.0,0.0,0.0,0.0,0.0,19.89,,,,
2272673995,Bhokar,19.2195386,77.668749,88.77,Satisfactory,95.92,Satisfactory,394.39,Very Poor,13.46,Good,9.87,Good,85.76,Satisfactory,5,19.17,38,2.62,55,1766499079,143.0,3.0,0.0,0.0,0.0,35.4,503.66,,,
2272755613,Armoor,18.7904482,78.2907202,131.16,Moderate,140.88,Moderate,477.61,Severe,16.59,Good,12.51,Good,102.44,Moderate,5,18.65,42,1.54,35,1766499079,683.0,0.0,0.0,0.0,0.0,35.75,,,,
2272857281,Ramnagar,27.0866042,81.404409,293.49,Poor,313.81,Very Poor,1098.14,Severe,14.32,Good,5.95,Good,88.41,Satisfactory,5,17.77,50,2.12,282,1766499079,9.0,0.0,0.0,0.0,0.0,23.73,,,,
2272865521,Sironcha,18.8481969,79.9639321,187.44,Moderate,200.63,Poor,549.48,Severe,10.19,Good,10.33,Good,108.23,Moderate,5,18.67,47,1.77,310,1766498905,92.0,0.0,0.0,0.0,0.0,76.24,,,,
2272891765,Gidam,18.9754038,81.397147,159.94,Moderate,169.03,Moderate,479.96,Severe,11.47,Good,3.87,Good,66.69,Satisfactory,5,18.23,37,0.52,66,1766499079,18.0,0.0,0.0,0.0,0.0,45.93,,,,
2273079823,Biramitrapur,22.4065426,84.7309313,388.95,Very Poor,413.91,Severe,866.77,Severe,9.42,Good,29.66,Good,146.57,Moderate,5,17.21,39,0.53,293,1766499079,2.0,0.0,0.0,0.0,0.0,19.63,,,,
2273598142,Khurja,28.2532652,77.853916,184.15,Moderate,212.29,Poor,954.8,Severe,25.39,Good,4.37,Good,55.11,Satisfactory,5,18.74,41,3.79,293,1766499079,992.0,0.0,0.0,0.0,0.0,6.67,,,,
2273760151,Mahasamund,21.1101022,82.0986634,175.01,Moderate,183.31,Moderate,476.17,Severe,6.11,Good,10.94,Good,110.13,Moderate,5,17.83,35,1.48,80,1766499079,89.0,0.0,0.0,0.0,0.0,23.96,,,,
2273779812,Bangomunda,20.3422924,82.9110735,200.36,Poor,209.64,Poor,503.52,Severe,2.89,Good,4.07,Good,111.59,Moderate,5,18.26,40,0.79,2,1766499079,5.0,0.0,0.0,0.0,0.0,259.22,,,,
