city_x,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,location_id,temperature,humidity,wind_speed,wind_deg,timestamp,hour,day_of_week,month,season,city_y,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m,latitude,longitude,Pollution_Source
Minjur,0.098400336771206,Satisfactory,0.0991788646911817,Satisfactory,0.0774697079081383,Poor,0.1140206669798027,Good,0.098309952501933,Good,0.4383133305743321,Moderate,4,344709755,0.927559786394242,0.5641025641025641,0.5011904761904762,0.0583333333333333,1970-01-01 00:00:01.766499068,0,3,1,Winter,Minjur,675.0,0.0,4.0,0.0,0.0,35.7,916.48,231.61,894.22,340.4,13.2786146,80.2577671,Industrial
Arani,0.1004209640075773,Satisfactory,0.1016601213852195,Satisfactory,0.0871397631265731,Very Poor,0.1299906059182714,Good,0.0881475753893736,Good,0.4230928403917782,Moderate,4,344712604,0.912700255398189,0.7051282051282051,0.4083333333333333,0.0305555555555555,1970-01-01 00:00:01.766499068,0,3,1,Winter,Arani,70.0,0.0,0.0,0.0,0.0,50.53,916.48,814.3299999999999,894.22,340.4,13.3310399,80.0835726,Natural
Arani,0.1004209640075773,Satisfactory,0.1016601213852195,Satisfactory,0.0871397631265731,Very Poor,0.1299906059182714,Good,0.0881475753893736,Good,0.4230928403917782,Moderate,4,5148080268,0.8223821685628048,0.5769230769230769,0.388095238095238,0.0972222222222222,1970-01-01 00:00:01.766499087,0,3,1,Winter,Arani,552.0,1.0,0.0,0.0,0.0,29.38,1146.41,814.3299999999999,894.22,340.4,12.6677023,79.2852831,Natural
Palakkad,0.177415280993475,Satisfactory,0.1646019278828989,Satisfactory,0.0949210747107373,Very Poor,0.0534288398309065,Good,0.0583232077764276,Good,0.673886053248724,Moderate,5,345267997,0.8451358254005108,0.5512820512820512,0.2619047619047619,0.2055555555555555,1970-01-01 00:00:01.766499068,0,3,1,Winter,Palakkad,838.0,2.0,45.0,0.0,0.0,63.41,249.59,1164.94,894.22,340.4,10.7681928,76.6521319,Natural
Lehragaga,0.3053462428962324,Moderate,0.3360764012852553,Moderate,0.2761507092544535,Severe,0.1208313762329732,Good,0.0645090025405942,Good,0.4792385156573321,Moderate,5,348238149,0.726027397260274,0.2307692307692307,0.3892857142857143,0.8805555555555555,1970-01-01 00:00:01.766499068,0,3,1,Winter,Lehragaga,61.0,0.0,0.0,0.0,0.0,39.02,916.48,814.3299999999999,894.22,340.4,29.9371188,75.8000781,Natural
Mauganj,0.2410860871395496,Moderate,0.2186719028918243,Moderate,0.189779711615383,Severe,0.1714419915453264,Good,0.0652822268861151,Good,0.3215156113486918,Satisfactory,5,350467159,0.7213837938240074,0.2948717948717948,0.2178571428571428,0.7916666666666667,1970-01-01 00:00:01.766499068,0,3,1,Winter,Mauganj,16.0,0.0,0.0,0.0,0.0,34.96,916.48,814.3299999999999,894.22,340.4,24.667929,81.8811502,Natural
Thuckalay,0.0721321826983792,Good,0.0759550160656908,Good,0.0325925347798091,Moderate,0.0102160638797557,Good,0.0288302220258477,Good,0.4763875477077299,Moderate,3,353002000,0.8553517529602972,0.7051282051282051,0.15,0.95,1970-01-01 00:00:01.766499068,0,3,1,Winter,Thuckalay,145.0,1.0,7.0,0.0,0.0,98.57,1818.64,361.42,894.22,340.4,8.2472349,77.3149781,Natural
Kuzhithura,0.0721321826983792,Good,0.0759550160656908,Good,0.0325925347798091,Moderate,0.0102160638797557,Good,0.0288302220258477,Good,0.4763875477077299,Moderate,3,353031719,0.8688182029254702,0.7051282051282051,0.138095238095238,0.9583333333333334,1970-01-01 00:00:01.766499068,0,3,1,Winter,Kuzhithura,65.0,0.0,5.0,0.0,0.0,36.77,916.48,1284.32,894.22,340.4,8.315526,77.2068841,Natural
Suchindram,0.0479478004630604,Good,0.0574437700821135,Good,0.0244365963590954,Moderate,0.0113903240958196,Good,0.0313708163039876,Good,0.443003632684968,Moderate,3,353035635,0.8983050847457628,0.641025641025641,0.338095238095238,0.0694444444444444,1970-01-01 00:00:01.766499068,0,3,1,Winter,Suchindram,384.0,0.0,40.0,0.0,0.0,23.88,916.48,493.84,894.22,340.4,8.1561337,77.4659904,Natural
Kanyakumari,0.0479478004630604,Good,0.0574437700821135,Good,0.0244365963590954,Moderate,0.0113903240958196,Good,0.0313708163039876,Good,0.443003632684968,Moderate,3,353039871,0.9294172277687486,0.641025641025641,0.7785714285714286,0.1166666666666666,1970-01-01 00:00:01.766499068,0,3,1,Winter,Kanyakumari,338.0,3.0,0.0,0.0,0.0,23.61,250.71,814.3299999999999,894.22,340.4,8.079252,77.5499338,Natural
Shencottai,0.1020206272363713,Satisfactory,0.1018386290610496,Satisfactory,0.0458098378568223,Poor,0.0157350868952559,Good,0.031591737545565,Good,0.5111969467052927,Moderate,4,353063915,0.8681216624100302,0.6282051282051282,0.144047619047619,0.1916666666666666,1970-01-01 00:00:01.766499068,0,3,1,Winter,Shencottai,284.0,0.0,9.0,0.0,0.0,14.65,916.48,354.97,894.22,340.4,8.9746556,77.2507289,Natural
Phalodi,0.2806356556514418,Moderate,0.3600856836843984,Poor,0.1935650036096856,Severe,0.0850164396430248,Good,0.0409808903126035,Good,0.3995493631305468,Satisfactory,5,353120159,0.7898769445089389,0.0769230769230769,0.4964285714285714,0.0138888888888888,1970-01-01 00:00:01.766499068,0,3,1,Winter,Phalodi,105.0,1.0,0.0,0.0,0.0,14.36,1198.13,814.3299999999999,894.22,340.4,27.1294121,72.3649644,Burning
Tirukkovilur,0.0777731003999158,Good,0.0812745448054266,Satisfactory,0.0809545179606251,Poor,0.2286284640676373,Good,0.2414669170440737,Good,0.3160435922196165,Satisfactory,3,353161957,0.8657998606918968,0.5,0.3702380952380952,0.1166666666666666,1970-01-01 00:00:01.766499068,0,3,1,Winter,Tirukkovilur,351.0,0.0,0.0,0.0,0.0,89.02,916.48,814.3299999999999,894.22,340.4,11.9692867,79.205183,Industrial
Viluppuram,0.0691643864449589,Good,0.073473759371653,Good,0.0759672981990595,Poor,0.1970408642555189,Good,0.1931956257594167,Good,0.313284590978066,Satisfactory,3,353162390,0.887160436498723,0.6923076923076923,0.2130952380952381,0.1416666666666666,1970-01-01 00:00:01.766499068,0,3,1,Winter,Viluppuram,707.0,0.0,0.0,0.0,0.0,53.99,916.48,814.3299999999999,894.22,340.4,11.9425887,79.4950625,Industrial
Bodinayakkanur,0.1261418648705535,Satisfactory,0.1231702963227419,Satisfactory,0.090070437649997,Very Poor,0.0789102865194927,Good,0.0666077543355793,Good,0.5321193727870511,Moderate,4,353280823,0.8202925470164848,0.6666666666666666,0.2285714285714285,0.9611111111111112,1970-01-01 00:00:01.766499068,0,3,1,Winter,Bodinayakkanur,609.0,0.0,0.0,0.0,0.0,13.99,916.48,814.3299999999999,894.22,340.4,10.0085699,77.3523513,Natural
Uthangarai,0.0669122290044201,Good,0.0702784719742949,Good,0.0747263468029892,Poor,0.1526538280883043,Good,0.14658124378659,Good,0.4284269094587759,Moderate,3,353316309,0.8130949616902716,0.5512820512820512,0.288095238095238,0.2666666666666666,1970-01-01 00:00:01.766499068,0,3,1,Winter,Uthangarai,108.0,0.0,0.0,0.0,0.0,6.3,916.48,814.3299999999999,894.22,340.4,12.2659055,78.5353724,Industrial
Krishnagiri,0.0643653967585771,Good,0.0686540521242413,Good,0.0790384577861895,Poor,0.1779004227336777,Good,0.1284657019772451,Good,0.4302662436198097,Moderate,3,353316321,0.7980032505224054,0.4743589743589743,0.2571428571428572,0.1222222222222222,1970-01-01 00:00:01.766499068,0,3,1,Winter,Krishnagiri,690.0,1.0,0.0,0.0,0.0,109.54,1415.15,814.3299999999999,894.22,340.4,12.5188835,78.2206536,Natural
Kaveripattinam,0.0643653967585771,Good,0.0686540521242413,Good,0.0790384577861895,Poor,0.1779004227336777,Good,0.1284657019772451,Good,0.4302662436198097,Moderate,3,353316361,0.8010215927559786,0.5,0.2095238095238095,0.1583333333333333,1970-01-01 00:00:01.766499068,0,3,1,Winter,Kaveripattinam,168.0,0.0,0.0,0.0,0.0,32.71,916.48,814.3299999999999,894.22,340.4,12.4185449,78.2184935,Industrial
Dharmapuri,0.0554620079983161,Good,0.0572831131738664,Good,0.0545589354354061,Poor,0.1158994833255049,Good,0.073456312824478,Good,0.4542235710672737,Moderate,3,245703375,0.8634780589737636,0.1153846153846153,0.1202380952380952,0.25,1970-01-01 00:00:01.766499062,0,3,1,Winter,Dharmapuri,33.0,0.0,0.0,0.0,0.0,32.14,916.48,814.3299999999999,894.22,340.4,22.1492635,75.3431477,Natural
Dharmapuri,0.0554620079983161,Good,0.0572831131738664,Good,0.0545589354354061,Poor,0.1158994833255049,Good,0.073456312824478,Good,0.4542235710672737,Moderate,3,353317573,0.8031112143022986,0.5641025641025641,0.2142857142857142,0.2555555555555556,1970-01-01 00:00:01.766499068,0,3,1,Winter,Dharmapuri,552.0,0.0,0.0,0.0,0.0,37.7,916.48,814.3299999999999,894.22,340.4,12.1347988,78.1589864,Natural
Dharmapuri,0.0554620079983161,Good,0.0572831131738664,Good,0.0545589354354061,Poor,0.1158994833255049,Good,0.073456312824478,Good,0.4542235710672737,Moderate,3,2070578539,0.7915022057116322,0.2692307692307691,0.1452380952380952,0.1611111111111111,1970-01-01 00:00:01.766499078,0,3,1,Winter,Dharmapuri,19.0,0.0,0.0,0.0,0.0,51.15,916.48,814.3299999999999,894.22,340.4,18.9492756,79.0954665,Natural
Kariamangalam,0.0627657335297832,Good,0.0658514816137093,Good,0.0692825505843788,Poor,0.1501878816345701,Good,0.1191870098309952,Good,0.4379454637421254,Moderate,3,353327285,0.8007894125841654,0.5384615384615384,0.2095238095238095,0.1972222222222222,1970-01-01 00:00:01.766499068,0,3,1,Winter,Kariamangalam,16.0,0.0,0.0,0.0,0.0,258.66,916.48,814.3299999999999,894.22,340.4,12.3078191,78.205895,Industrial
Kalpakkam,0.0688486634392759,Good,0.0731702963227418,Good,0.0607949113188035,Poor,0.083255049318929,Good,0.0961007400861592,Good,0.4356462960408332,Moderate,3,353360790,0.884374274436963,0.5769230769230769,0.6916666666666665,0.0666666666666666,1970-01-01 00:00:01.766498837,0,3,1,Winter,Kalpakkam,375.0,1.0,0.0,0.0,0.0,57.82,806.59,814.3299999999999,894.22,340.4,12.5092553,80.1572349,Industrial
Checkanurani,0.0761734371711218,Good,0.0817565155301678,Satisfactory,0.099412694386451,Very Poor,0.1915218412400187,Good,0.0698111123384513,Good,0.3027544029061479,Satisfactory,3,353433171,0.9561179475272812,0.5,0.3059523809523809,0.1944444444444444,1970-01-01 00:00:01.766499068,0,3,1,Winter,Checkanurani,69.0,0.0,0.0,0.0,0.0,32.74,916.48,814.3299999999999,894.22,340.4,9.9416291,77.9734866,Natural
Andipatti Jakkampatty,0.0878341401810145,Good,0.0904141378079257,Satisfactory,0.0883963239741663,Very Poor,0.1343353687177078,Good,0.0660554512316359,Good,0.3886053248723962,Satisfactory,3,353434552,0.853029951242164,0.5,0.0916666666666666,0.9972222222222222,1970-01-01 00:00:01.766499068,0,3,1,Winter,Andipatti Jakkampatty,236.0,0.0,0.0,0.0,0.0,15.68,916.48,814.3299999999999,894.22,340.4,9.9986958,77.619808,Natural
Kundadam,0.1599452746790149,Satisfactory,0.1577115315958586,Satisfactory,0.137031472556633,Severe,0.1783701268201032,Good,0.0629625538495526,Good,0.3818457718305973,Satisfactory,5,354836047,0.846761086603204,0.4615384615384615,0.2773809523809524,0.2694444444444444,1970-01-01 00:00:01.766499045,0,3,1,Winter,Kundadam,18.0,0.0,0.0,0.0,0.0,11.57,916.48,814.3299999999999,894.22,340.4,10.8509242,77.4465535,Natural
Kinathukadavu,0.1658808671858556,Satisfactory,0.1591931453052481,Satisfactory,0.1176796550311213,Very Poor,0.1194222639736965,Good,0.0674914393018888,Good,0.5451326619763645,Moderate,5,354858656,0.9921058741583468,0.5256410256410257,0.3547619047619047,0.2277777777777777,1970-01-01 00:00:01.766499068,0,3,1,Winter,Kinathukadavu,278.0,0.0,5.0,0.0,0.0,105.63,916.48,748.36,894.22,340.4,10.8221208,77.0179042,Natural
Madathukulam,0.1676699642180593,Satisfactory,0.1613709389503748,Satisfactory,0.1241926986790501,Severe,0.1326914044152183,Good,0.0706947973047608,Good,0.5316595392467927,Moderate,5,354858732,0.820524727188298,0.5897435897435898,0.2452380952380952,0.4555555555555555,1970-01-01 00:00:01.766499068,0,3,1,Winter,Madathukulam,202.0,0.0,0.0,0.0,0.0,84.55,916.48,814.3299999999999,894.22,340.4,10.5607593,77.3635747,Natural
Oddanchatram,0.1342875184171753,Satisfactory,0.1349696536951089,Satisfactory,0.1245126924352695,Severe,0.1693283231564114,Good,0.0645090025405942,Good,0.3666252816480434,Satisfactory,4,354858935,0.8372416995588577,0.6025641025641025,0.1452380952380952,0.4333333333333333,1970-01-01 00:00:01.766499068,0,3,1,Winter,Oddanchatram,299.0,0.0,0.0,0.0,0.0,14.69,916.48,814.3299999999999,894.22,340.4,10.48766,77.7492413,Natural
Mundakkayam,0.1113028836034519,Satisfactory,0.1039450196358443,Satisfactory,0.0502273126378021,Poor,0.0064584311883513,Good,0.0300452888545233,Good,0.5156113486917736,Moderate,4,354903127,0.8574413745066172,0.717948717948718,0.0738095238095238,0.2277777777777777,1970-01-01 00:00:01.766499068,0,3,1,Winter,Mundakkayam,77.0,0.0,1.0,0.0,0.0,59.17,916.48,1271.63,894.22,340.4,9.5368168,76.8855086,Natural
Malappuram,0.1296990107345822,Satisfactory,0.1227597286683327,Satisfactory,0.0572554681859866,Poor,0.0082198215124471,Good,0.0409808903126035,Good,0.578608543707178,Moderate,4,355647615,0.9210587415834688,0.6538461538461539,0.1226190476190476,0.888888888888889,1970-01-01 00:00:01.766498805,0,3,1,Winter,Malappuram,386.0,0.0,3.0,0.0,0.0,13.54,916.48,974.76,894.22,340.4,11.0428925,76.0807838,Natural
Mapusa,0.0659019153862344,Good,0.0627632988218493,Good,0.0477688240229458,Poor,0.005166744950681,Good,0.0119297470451783,Good,0.503195843104796,Moderate,3,355795365,0.887856977014163,0.6282051282051282,0.4428571428571428,0.9666666666666668,1970-01-01 00:00:01.766499068,0,3,1,Winter,Mapusa,720.0,49.0,44.0,24.0,2.0,7.49,260.39,495.24,265.48,1723.42,15.590853,73.8102146,Natural
Perinthalmanna,0.132750999789518,Satisfactory,0.1245448054266333,Satisfactory,0.057985210044682,Poor,0.0079849694692343,Good,0.0358997017563238,Good,0.5885869315307859,Moderate,4,355845180,0.8328302762944044,0.7051282051282051,0.0488095238095238,0.9,1970-01-01 00:00:01.766499068,0,3,1,Winter,Perinthalmanna,212.0,0.0,19.0,0.0,0.0,89.1,916.48,295.52,894.22,340.4,10.9756774,76.2262573,Natural
Nilakkottai,0.0687013260366238,Good,0.0741520885398072,Good,0.0891846012760726,Very Poor,0.1695631751996242,Good,0.0629625538495526,Good,0.3036740699866648,Satisfactory,3,356652324,0.8404922219642442,0.6666666666666666,0.1559523809523809,0.9944444444444444,1970-01-01 00:00:01.766499068,0,3,1,Winter,Nilakkottai,174.0,1.0,0.0,0.0,0.0,0.0,1319.31,814.3299999999999,894.22,340.4,10.1648333,77.85285,Natural
Elampillai,0.0990317827825721,Satisfactory,0.1008925383791503,Satisfactory,0.1111666113831925,Very Poor,0.1905824330671676,Good,0.0885894178725284,Good,0.4288407596450085,Moderate,4,358352682,0.8609240770838171,0.4871794871794871,0.2571428571428572,0.175,1970-01-01 00:00:01.766499068,0,3,1,Winter,Elampillai,715.0,0.0,0.0,0.0,0.0,14.03,916.48,814.3299999999999,894.22,340.4,11.6048762,78.007001,Natural
Ayodhiyapatinam,0.0926120816670174,Good,0.0945733666547661,Satisfactory,0.1022341027492146,Very Poor,0.178604978863316,Good,0.1099083176847453,Good,0.4053892490918288,Satisfactory,3,358354387,0.8202925470164848,0.6538461538461539,0.3166666666666666,0.1861111111111111,1970-01-01 00:00:01.766499068,0,3,1,Winter,Ayodhiyapatinam,410.0,0.0,0.0,0.0,0.0,18.89,916.48,814.3299999999999,894.22,340.4,11.6712182,78.2316475,Industrial
Edappadi,0.1307514207535255,Satisfactory,0.1338986076401285,Satisfactory,0.1482390587500731,Severe,0.2397839361202441,Good,0.0987517949850878,Good,0.3727410677334805,Satisfactory,4,358655201,0.912700255398189,0.4358974358974359,0.1654761904761904,0.1472222222222222,1970-01-01 00:00:01.766499069,0,3,1,Winter,Edappadi,768.0,0.0,0.0,0.0,0.0,19.11,916.48,814.3299999999999,894.22,340.4,11.5838413,77.8347612,Industrial
Komarapalayam,0.1157440538833929,Satisfactory,0.1191538736165655,Satisfactory,0.1245673255155996,Severe,0.190112728980742,Good,0.0774328951728708,Good,0.3453809720881041,Satisfactory,4,358657360,0.9187369398653354,0.4358974358974359,0.0654761904761904,0.3,1970-01-01 00:00:01.766499069,0,3,1,Winter,Komarapalayam,960.0,0.0,2.0,0.0,0.0,15.54,916.48,744.67,894.22,340.4,11.4425129,77.6939806,Natural
Komarapalayam,0.1157440538833929,Satisfactory,0.1191538736165655,Satisfactory,0.1245673255155996,Severe,0.190112728980742,Good,0.0774328951728708,Good,0.3453809720881041,Satisfactory,4,12388030836,0.8446714650568841,0.5512820512820512,0.3202380952380952,0.2055555555555555,1970-01-01 00:00:01.766499094,0,3,1,Winter,Komarapalayam,36.0,0.0,0.0,0.0,0.0,290.2,916.48,814.3299999999999,894.22,340.4,11.5407122,78.1354195,Natural
Taramangalam,0.0958745527257419,Satisfactory,0.0986433416636915,Satisfactory,0.1065969444498643,Very Poor,0.1739079379990605,Good,0.0814094775212636,Good,0.4082402170414311,Moderate,4,359320551,0.8611562572556304,0.4871794871794871,0.2404761904761904,0.1583333333333333,1970-01-01 00:00:01.766499069,0,3,1,Winter,Taramangalam,209.0,0.0,0.0,0.0,0.0,27.68,916.48,814.3299999999999,894.22,340.4,11.6934348,77.9696166,Natural
Pathanamthitta,0.1283098295095769,Satisfactory,0.1186897536594073,Satisfactory,0.0554018458176425,Poor,0.0062235791451385,Good,0.0267314702308626,Good,0.5316595392467927,Moderate,4,359622163,0.8393313211051776,0.7564102564102563,0.0904761904761904,0.325,1970-01-01 00:00:01.766498550,0,3,1,Winter,Pathanamthitta,412.0,0.0,23.0,0.0,0.0,65.14,916.48,350.85,894.22,340.4,9.2655337,76.7871514,Natural
Kattakada,0.1027994106503894,Satisfactory,0.1002499107461621,Satisfactory,0.043647928820901,Moderate,0.0098637858149365,Good,0.0246327184358776,Good,0.5070584448429668,Moderate,4,360376711,0.973067100069654,0.6666666666666666,0.1833333333333333,0.75,1970-01-01 00:00:01.766498534,0,3,1,Winter,Kattakada,264.0,2.0,8.0,0.0,0.0,40.33,101.18,604.83,894.22,340.4,8.5072457,77.0829921,Natural
Neyyatinkara,0.0923384550620922,Good,0.0918064976794002,Satisfactory,0.0393241107490585,Moderate,0.0096289337717238,Good,0.0247431790566662,Good,0.4957465397526095,Moderate,3,360384160,0.9811934060831206,0.7051282051282051,0.1297619047619047,0.9,1970-01-01 00:00:01.766499069,0,3,1,Winter,Neyyatinkara,361.0,1.0,95.0,0.0,0.0,64.44,1881.25,381.36,894.22,340.4,8.3994883,77.087201,Natural
Parassala,0.0923384550620922,Good,0.0918064976794002,Satisfactory,0.0393241107490585,Moderate,0.0096289337717238,Good,0.0247431790566662,Good,0.4957465397526095,Moderate,3,360386933,0.8769445089389366,0.6923076923076923,0.1321428571428571,0.9333333333333332,1970-01-01 00:00:01.766499069,0,3,1,Winter,Parassala,121.0,0.0,37.0,0.0,0.0,23.28,916.48,428.57,894.22,340.4,8.3428993,77.1547766,Natural
Kulasekaram,0.0721321826983792,Good,0.0759550160656908,Good,0.0325925347798091,Moderate,0.0102160638797557,Good,0.0288302220258477,Good,0.4763875477077299,Moderate,3,360402746,0.8606918969120038,0.7051282051282051,0.1416666666666666,0.0111111111111111,1970-01-01 00:00:01.766499069,0,3,1,Winter,Kulasekaram,55.0,0.0,0.0,0.0,0.0,20.48,916.48,814.3299999999999,894.22,340.4,8.3646941,77.2996678,Natural
Hanumangarh,0.3122079562197432,Moderate,0.3925383791503035,Poor,0.2337632436440264,Severe,0.0964067637388445,Good,0.0664972937147906,Good,0.4491194187704051,Moderate,5,361189667,0.7443696308335268,0.0384615384615384,0.4523809523809523,0.8555555555555556,1970-01-01 00:00:01.766498904,0,3,1,Winter,Hanumangarh,835.0,0.0,0.0,0.0,0.0,18.27,916.48,814.3299999999999,894.22,340.4,29.5760254,74.3342203,Burning
Hanumangarh,0.3122079562197432,Moderate,0.3925383791503035,Poor,0.2337632436440264,Severe,0.0964067637388445,Good,0.0664972937147906,Good,0.4491194187704051,Moderate,5,2045718755,0.7385651265381936,0.0384615384615384,0.4547619047619047,0.8555555555555556,1970-01-01 00:00:01.766499077,0,3,1,Winter,Hanumangarh,1266.0,0.0,0.0,0.0,0.0,95.42,916.48,814.3299999999999,894.22,340.4,29.6152878,74.2903968,Burning
Jaisalmer,0.2515259945274679,Moderate,0.3966083541592289,Poor,0.1818774267819164,Severe,0.0113903240958196,Good,0.0193306086380205,Good,0.4509127695774129,Moderate,5,364108742,0.8235430694218713,0.0512820512820512,0.3749999999999999,0.0638888888888889,1970-01-01 00:00:01.766499069,0,3,1,Winter,Jaisalmer,667.0,0.0,0.0,0.0,0.0,29.83,916.48,814.3299999999999,894.22,340.4,26.9116615,70.9124888,Burning
Makrana,0.1967796253420332,Satisfactory,0.2546054980364156,Moderate,0.1308228132134007,Severe,0.1387975575387505,Good,0.0511432674251629,Good,0.3565089437623581,Satisfactory,5,364119845,0.7506384954724867,0.141025641025641,0.4488095238095237,0.9583333333333334,1970-01-01 00:00:01.766499069,0,3,1,Winter,Makrana,188.0,3.0,0.0,0.0,0.0,3.6,433.46,814.3299999999999,894.22,340.4,27.0388103,74.7271171,Natural
Samdari,0.3736266049252789,Moderate,0.5103891467333096,Poor,0.2017521609334452,Severe,0.0885392202912165,Good,0.0350160167900143,Good,0.421989239895158,Moderate,5,365306725,0.8725330856744834,0.0641025641025641,0.3702380952380952,0.0361111111111111,1970-01-01 00:00:01.766499069,0,3,1,Winter,Samdari,8.0,0.0,0.0,0.0,0.0,55.32,916.48,814.3299999999999,894.22,340.4,25.8135036,72.5791014,Burning
Gadra Road,0.2724058093033045,Moderate,0.3892002856122813,Poor,0.1626504848685879,Severe,0.0076326914044152,Good,0.0288302220258477,Good,0.4437853497034074,Moderate,5,366198876,0.8309728349198978,0.0769230769230769,0.6059523809523809,0.0527777777777777,1970-01-01 00:00:01.766499069,0,3,1,Winter,Gadra Road,10.0,0.0,0.0,0.0,0.0,82.13,916.48,814.3299999999999,894.22,340.4,25.741128,70.643358,Burning
