location_id,location_name,sensor_id,pollutant_name,value,unit,latitude,longitude,timestamp_utc,hour,day,month,day_of_week,source_label,country,source
910,Victoria Memorial - WBSPCB,1668,co,490.0,µg/m³,22.572646,88.36389499999996,,,,,,Vehicular,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1670,no2,20.31,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1670,no2,15.04,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1670,no2,9.48,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1670,no2,15.47,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1670,no2,14.52,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1667,o3,22.72,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1667,o3,17.54,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1667,o3,10.21,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1667,o3,32.75,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1667,o3,28.62,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1669,pm10,5.8,µg/m³,22.572646,88.36389499999996,,,,,,Natural,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1669,pm10,20.27,µg/m³,22.572646,88.36389499999996,,,,,,Natural,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1669,pm10,20.3,µg/m³,22.572646,88.36389499999996,,,,,,Natural,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,1669,pm10,11.75,µg/m³,22.572646,88.36389499999996,,,,,,Natural,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,13556,pm25,0.0,µg/m³,22.572646,88.36389499999996,,,,,,Natural,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,13559,so2,6.88,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,13559,so2,6.7,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,13559,so2,5.62,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,13559,so2,6.78,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
910,Victoria Memorial - WBSPCB,13559,so2,6.49,µg/m³,22.572646,88.36389499999996,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1785,co,630.0,µg/m³,26.0762,85.4115,,,,,,Vehicular,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1785,co,1200.0,µg/m³,26.0762,85.4115,,,,,,Vehicular,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1785,co,260.0,µg/m³,26.0762,85.4115,,,,,,Vehicular,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1785,co,1010.0,µg/m³,26.0762,85.4115,,,,,,Vehicular,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1785,co,1720.0,µg/m³,26.0762,85.4115,,,,,,Vehicular,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1782,no2,53.75,µg/m³,26.0762,85.4115,,,,,,Vehicular,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1782,no2,24.23,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1782,no2,32.03,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1782,no2,22.23,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1782,no2,35.91,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1780,o3,33.62,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1780,o3,39.99,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1780,o3,39.64,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1780,o3,44.85,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1780,o3,41.51,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1786,pm25,69.0,µg/m³,26.0762,85.4115,,,,,,Natural,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1786,pm25,28.0,µg/m³,26.0762,85.4115,,,,,,Natural,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1786,pm25,24.0,µg/m³,26.0762,85.4115,,,,,,Natural,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1786,pm25,21.0,µg/m³,26.0762,85.4115,,,,,,Natural,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1787,so2,8.59,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1787,so2,-3.63,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1787,so2,-4.18,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1787,so2,-4.67,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
985,Collectorate - Muzaffarpur - BSPCB,1787,so2,7.48,µg/m³,26.0762,85.4115,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4298,co,490.0,µg/m³,26.9738778,75.7738777777777,,,,,,Vehicular,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4298,co,520.0,µg/m³,26.9738778,75.7738777777777,,,,,,Vehicular,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4298,co,510.0,µg/m³,26.9738778,75.7738777777777,,,,,,Vehicular,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4926,no2,25.64,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4926,no2,21.81,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4926,no2,20.69,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4926,no2,19.1,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4926,no2,18.62,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4925,o3,5.52,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4925,o3,9.25,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4925,o3,8.93,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4925,o3,9.41,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4925,o3,11.21,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4924,pm10,177.7,µg/m³,26.9738778,75.7738777777777,,,,,,Agricultural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4924,pm10,107.3,µg/m³,26.9738778,75.7738777777777,,,,,,Agricultural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4924,pm10,82.1,µg/m³,26.9738778,75.7738777777777,,,,,,Natural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4924,pm10,78.6,µg/m³,26.9738778,75.7738777777777,,,,,,Natural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4922,pm25,36.3,µg/m³,26.9738778,75.7738777777777,,,,,,Natural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4922,pm25,30.6,µg/m³,26.9738778,75.7738777777777,,,,,,Natural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4922,pm25,45.2,µg/m³,26.9738778,75.7738777777777,,,,,,Natural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4922,pm25,47.4,µg/m³,26.9738778,75.7738777777777,,,,,,Natural,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4921,so2,16.48,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4921,so2,9.21,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4921,so2,1.71,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4921,so2,9.59,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2345,VK Industrial Area Jaipur - RSPCB,4921,so2,9.31,µg/m³,26.9738778,75.7738777777777,,,,,,Unknown,IN,OpenAQ v3
2445,US Diplomatic Post: Dhaka,4680,pm25,71.0,µg/m³,23.797687,90.423698,,,,,,Natural,IN,OpenAQ v3
2445,US Diplomatic Post: Dhaka,4680,pm25,76.0,µg/m³,23.797687,90.423698,,,,,,Natural,IN,OpenAQ v3
2445,US Diplomatic Post: Dhaka,4680,pm25,94.0,µg/m³,23.797687,90.423698,,,,,,Natural,IN,OpenAQ v3
2445,US Diplomatic Post: Dhaka,4680,pm25,116.0,µg/m³,23.797687,90.423698,,,,,,Agricultural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",4712,co,1220.0,µg/m³,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",4712,co,1990.0,µg/m³,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",4712,co,2180.0,µg/m³,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",4712,co,1530.0,µg/m³,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",4712,co,2070.0,µg/m³,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235569,co,0.498,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235569,co,0.335,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235569,co,0.202,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235569,co,0.279,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235569,co,0.296,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",5231,no2,39.82,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",5231,no2,36.21,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",5231,no2,35.15,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",5231,no2,20.61,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",5231,no2,51.81,µg/m³,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235571,no2,50.71,ppb,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235571,no2,50.65,ppb,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235571,no2,51.37,ppb,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235571,no2,51.53,ppb,26.83399722,80.8917361,,,,,,Vehicular,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36695,o3,64.7,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36695,o3,65.31,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36695,o3,61.74,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36695,o3,64.85,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36695,o3,65.01,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235572,o3,4.33,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235572,o3,4.48,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235572,o3,5.56,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235572,o3,5.62,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235572,o3,5.71,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235573,pm10,141.6,µg/m³,26.83399722,80.8917361,,,,,,Agricultural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235573,pm10,140.2,µg/m³,26.83399722,80.8917361,,,,,,Agricultural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235573,pm10,140.1,µg/m³,26.83399722,80.8917361,,,,,,Agricultural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235573,pm10,137.9,µg/m³,26.83399722,80.8917361,,,,,,Agricultural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36696,pm10,72.28,µg/m³,26.83399722,80.8917361,,,,,,Natural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36696,pm10,62.59,µg/m³,26.83399722,80.8917361,,,,,,Natural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",36696,pm10,55.82,µg/m³,26.83399722,80.8917361,,,,,,Natural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235574,pm25,75.12,µg/m³,26.83399722,80.8917361,,,,,,Natural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235574,pm25,79.37,µg/m³,26.83399722,80.8917361,,,,,,Natural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235574,pm25,79.16,µg/m³,26.83399722,80.8917361,,,,,,Natural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235574,pm25,74.52,µg/m³,26.83399722,80.8917361,,,,,,Natural,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14237,pm25,325.56,µg/m³,26.83399722,80.8917361,,,,,,Burning,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14237,pm25,308.24,µg/m³,26.83399722,80.8917361,,,,,,Burning,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14237,pm25,280.89,µg/m³,26.83399722,80.8917361,,,,,,Burning,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14238,so2,2.45,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14238,so2,11.81,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14238,so2,11.67,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14238,so2,12.25,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",14238,so2,10.81,µg/m³,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235576,so2,4.42,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235576,so2,6.62,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235576,so2,6.82,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235576,so2,6.85,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2456,"Talkatora District Industries Center, Lucknow - CPCB",12235576,so2,7.32,ppb,26.83399722,80.8917361,,,,,,Unknown,IN,OpenAQ v3
2459,US Diplomatic Post: Hyderabad,4720,pm25,80.0,µg/m³,17.443464,78.47489,,,,,,Natural,IN,OpenAQ v3
2459,US Diplomatic Post: Hyderabad,4720,pm25,106.0,µg/m³,17.443464,78.47489,,,,,,Agricultural,IN,OpenAQ v3
2459,US Diplomatic Post: Hyderabad,4720,pm25,123.0,µg/m³,17.443464,78.47489,,,,,,Agricultural,IN,OpenAQ v3
2459,US Diplomatic Post: Hyderabad,4720,pm25,133.0,µg/m³,17.443464,78.47489,,,,,,Agricultural,IN,OpenAQ v3
2459,US Diplomatic Post: Hyderabad,4720,pm25,89.0,µg/m³,17.443464,78.47489,,,,,,Natural,IN,OpenAQ v3
2460,US Diplomatic Post: Kolkata,4724,pm25,215.0,µg/m³,22.547142,88.351048,,,,,,Agricultural,IN,OpenAQ v3
2460,US Diplomatic Post: Kolkata,4724,pm25,231.0,µg/m³,22.547142,88.351048,,,,,,Agricultural,IN,OpenAQ v3
2460,US Diplomatic Post: Kolkata,4724,pm25,248.0,µg/m³,22.547142,88.351048,,,,,,Agricultural,IN,OpenAQ v3
2460,US Diplomatic Post: Kolkata,4724,pm25,202.0,µg/m³,22.547142,88.351048,,,,,,Agricultural,IN,OpenAQ v3
2460,US Diplomatic Post: Kolkata,4724,pm25,138.0,µg/m³,22.547142,88.351048,,,,,,Agricultural,IN,OpenAQ v3
2461,US Diplomatic Post: Chennai,4725,pm25,-999.0,µg/m³,13.052371,80.251932,,,,,,Natural,IN,OpenAQ v3
2463,Central School,4734,co,540.0,µg/m³,26.85272778,80.99632778,,,,,,Vehicular,IN,OpenAQ v3
2463,Central School,4734,co,370.0,µg/m³,26.85272778,80.99632778,,,,,,Vehicular,IN,OpenAQ v3
2463,Central School,4734,co,340.0,µg/m³,26.85272778,80.99632778,,,,,,Vehicular,IN,OpenAQ v3
2463,Central School,4734,co,400.0,µg/m³,26.85272778,80.99632778,,,,,,Vehicular,IN,OpenAQ v3
2463,Central School,4734,co,240.0,µg/m³,26.85272778,80.99632778,,,,,,Vehicular,IN,OpenAQ v3
2463,Central School,4731,no2,7.11,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4731,no2,14.69,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4731,no2,12.54,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4731,no2,5.4,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4731,no2,5.49,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4729,o3,101.35,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4729,o3,39.25,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4729,o3,116.97,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4729,o3,181.33,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,4729,o3,167.24,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,5326,pm25,86.2,µg/m³,26.85272778,80.99632778,,,,,,Natural,IN,OpenAQ v3
2463,Central School,5326,pm25,113.53,µg/m³,26.85272778,80.99632778,,,,,,Agricultural,IN,OpenAQ v3
2463,Central School,5326,pm25,102.57,µg/m³,26.85272778,80.99632778,,,,,,Agricultural,IN,OpenAQ v3
2463,Central School,5326,pm25,118.26,µg/m³,26.85272778,80.99632778,,,,,,Agricultural,IN,OpenAQ v3
2463,Central School,5326,pm25,141.25,µg/m³,26.85272778,80.99632778,,,,,,Agricultural,IN,OpenAQ v3
2463,Central School,14364,so2,5.43,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,14364,so2,2.78,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,14364,so2,2.87,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,14364,so2,3.52,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2463,Central School,14364,so2,4.99,µg/m³,26.85272778,80.99632778,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4851,co,280.0,µg/m³,28.6517,77.1581,,,,,,Vehicular,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4851,co,200.0,µg/m³,28.6517,77.1581,,,,,,Vehicular,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4851,co,230.0,µg/m³,28.6517,77.1581,,,,,,Vehicular,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4851,co,310.0,µg/m³,28.6517,77.1581,,,,,,Vehicular,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4851,co,300.0,µg/m³,28.6517,77.1581,,,,,,Vehicular,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4852,no2,25.12,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4852,no2,25.02,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4852,no2,22.2,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4852,no2,24.73,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4852,no2,29.47,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4853,o3,66.4,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4853,o3,123.25,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4853,o3,111.5,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4853,o3,113.3,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",4853,o3,119.8,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13860,pm25,446.73,µg/m³,28.6517,77.1581,,,,,,Burning,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13860,pm25,122.72,µg/m³,28.6517,77.1581,,,,,,Agricultural,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13860,pm25,119.69,µg/m³,28.6517,77.1581,,,,,,Agricultural,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13859,so2,4.1,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13859,so2,4.5,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13859,so2,4.4,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13859,so2,4.0,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2503,"Shadipur, Delhi - CPCB",13859,so2,5.0,µg/m³,28.6517,77.1581,,,,,,Unknown,IN,OpenAQ v3
2549,IIT,5141,co,450.0,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5141,co,420.0,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5141,co,880.0,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5141,co,780.0,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5141,co,830.0,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5142,no2,116.26,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5142,no2,86.98,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5142,no2,70.66,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5142,no2,58.46,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5142,no2,47.83,µg/m³,12.99251389,80.23744722,,,,,,Vehicular,IN,OpenAQ v3
2549,IIT,5144,o3,13.81,µg/m³,12.99251389,80.23744722,,,,,,Unknown,IN,OpenAQ v3
2549,IIT,5144,o3,34.51,µg/m³,12.99251389,80.23744722,,,,,,Unknown,IN,OpenAQ v3
