State / Union Territory,City / town / village,SO2,NO2,PM10,PM2.5,Year,Location,Latitude,Longitude,Temperature (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Weather Condition,AQI_PM2.5,AQI_PM10,AQI_SO2,AQI_NO2,AQI,AQI_Category,Roads_count,Industrial_zones_count,Dump_sites_count,Agricultural_fields_count,Urban_density_score,Industrial_presence,Pollution_source_risk,Green_area_ratio,dist_nearest_road_m,dist_nearest_ind_m,dist_nearest_dump_m,dist_nearest_agri_m
Gujarat,Ahmedabad,12,18,100,39,2023,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,18.04,77,1015,0,0,haze,64.51724138,100,15,22.5,100,Satisfactory,13544,44,0,33,0.38,1,40.81,0,863898.9123,1134021.098,20561.59252,1042379.659
Gujarat,Ankleshwar,31,30,91,47,2023,"Ankleshwar, Gujarat, India",21.6293206,72.9945103,18.67,47,1015,3.04,54,clear sky,78.03448276,91,38.75,37.5,91,Satisfactory,2314,4,0,0,0.06,1,6.96,0,980106.3561,966532.7223,191868.9501,1026744.331
Gujarat,Gandhinagar,7,8,87,48,2023,"Gandhinagar, Gujarat, India",23.2232877,72.6492267,17.84,77,1016,0,0,haze,79.72413793,87,8.75,10,87,Satisfactory,7619,19,1,37,0.21,1,22.94,0,839773.3791,1151589.726,5094.72548,1016896.332
Gujarat,Nandesari,,8,25,18,2023,"Nandesari, Gujarat, India",22.4178037,73.0949186,20.15,45,1015,3.22,42,clear sky,30,25,,10,30,Good,2732,23,0,1,0.08,1,8.29,0,892426.5163,1042438.935,106404.2911,1076366.605
Gujarat,Rajkot,14,19,94,25,2023,"Rajkot, Gujarat, India",22.3053263,70.8028377,22.83,38,1015,2.77,72,clear sky,41.66666667,94,17.5,23.75,94,Satisfactory,12984,3,0,3,0.36,1,38.96,0,1056973.454,1176535.517,229146.1805,1208432.003
Gujarat,Surat,16,14,121,50,2023,"Surat, Gujarat, India",21.2094892,72.8317058,19.38,45,1014,3.48,43,clear sky,83.10344828,114.2885906,20,17.5,114.2885906,Moderate,18600,35,0,14,0.52,1,55.94,0,1018602.429,934642.2751,238746.0721,1013328.504
Gujarat,Vadodara,14,19,96,26,2023,"Vadodara, Gujarat, India",22.2973142,73.1942567,20.31,43,1015,2.35,54,clear sky,43.33333333,96,17.5,23.75,96,Satisfactory,18299,8,0,15,0.51,1,54.93,0,899312.841,1024401.846,124490.7671,1058560.585
Gujarat,Vapi,25,24,105,60,2023,"Vapi, Gujarat, India",20.3735482,72.9084376,20.86,45,1014,2.29,80,clear sky,100,103.6577181,31.25,30,103.6577181,Moderate,1174,30,0,0,0.03,1,3.64,0,960280.4918,849453.782,338648.0908,955280.6354
Gujarat,Vatva,8,,118,54,2023,"Vatva, Gujarat, India",22.9589978,72.6297981,18.05,77,1015,0,0,haze,89.86206897,112.295302,10,,112.295302,Moderate,8418,19,0,0,0.23,1,25.33,0,866685.445,1124710.123,27469.70656,1047203.614
Haryana,Ambala,10,23,81,42,2023,"Ambala, Haryana, India",30.3843674,76.770421,15.26,41,1016,2.94,328,clear sky,69.5862069,81,12.5,28.75,81,Satisfactory,5571,5,0,9,0.16,1,16.73,0,232197.5985,1675482.568,45316.78723,71428.60898
Haryana,Bahadurgarh,9,28,149,76,2023,"Bahadurgarh, Haryana, India",28.6609648,76.8346765,16.09,22,1017,2.48,318,clear sky,152.2068966,132.8926174,11.25,35,152.2068966,Moderate,804,2,0,0,0.02,1,2.42,0,44177.38445,1477091.051,265902.9669,269474.0677
Haryana,Ballabgarh,11,8,137,65,2023,"Ballabgarh, Haryana, India",28.2940728,77.3592238,18.53,21,1016,2.27,309,clear sky,114.6551724,124.9194631,13.75,10,124.9194631,Moderate,4129,11,0,3,0.12,1,12.43,0,42727.1862,1408121.468,319087.9719,331886.8225
Haryana,Bhiwani,11,21,126,67,2023,"Bhiwani, Haryana, India",28.7931703,76.1391283,18.09,19,1017,1.81,312,clear sky,121.4827586,117.6107383,13.75,26.25,121.4827586,Moderate,4663,5,0,0,0.13,1,14.01,0,123321.8113,1531069.974,258729.9009,244824.4737
Haryana,Charkhi Dadri,9,14,135,77,2023,"Charkhi Dadri, Haryana, India",28.5919933,76.2719817,18.01,18,1017,1.75,289,clear sky,155.6206897,123.590604,11.25,17.5,155.6206897,Moderate,398,0,0,0,0.01,0,1.19,0,106429.8032,1501579.615,280089.2677,270093.7394
Haryana,Dharuhera,7,32,185,80,2023,"Dharuhera, Haryana, India",28.2055216,76.7953099,17.42,21,1017,1.92,275,clear sky,165.862069,156.8120805,8.75,40,165.862069,Moderate,2693,13,0,1,0.08,1,8.13,0,70533.48074,1429491.661,323472.0198,324833.5904
Haryana,Faridabad,15,19,196,86,2023,"Faridabad, Haryana, India",28.4031478,77.3105561,16.14,18,1016,2.09,309,clear sky,186.3448276,164.1208054,18.75,23.75,186.3448276,Moderate,10478,33,0,4,0.29,1,31.57,0,27918.42696,1422833.453,304482.0087,317065.1485
Haryana,Fatehabad,7,,139,65,2023,"Fatehabad, Haryana, India",29.5359209,75.5752901,16.62,19,1017,0.9,331,clear sky,114.6551724,126.2483221,8.75,,126.2483221,Moderate,1045,0,0,32,0.03,0,3.14,0.03,218294.0366,1644623.685,203718.2849,167328.5499
Haryana,Gurgaon,12,25,176,90,2023,"Gurgaon, Haryana, India",28.4646148,77.0299194,16.02,59,1017,0,0,haze,200,150.8322148,15,31.25,200,Moderate,16356,14,0,33,0.46,1,49.12,0,28945.26017,1444731.667,292129.8469,299288.0068
Haryana,Hissar,14,22,136,66,2023,"Hissar, Haryana, India",29.8136007,76.4776352,16.06,27,1017,1.63,307,clear sky,118.0689655,124.2550336,17.5,27.5,124.2550336,Moderate,1526,2,0,0,0.04,1,4.59,0,174398.3774,1625024.492,123130.7682,117203.2782
Haryana,Jind,8,34,103,65,2023,"Jind, Haryana, India",29.3152073,76.314082,16.44,22,1017,1.75,305,clear sky,114.6551724,102.3288591,10,42.5,114.6551724,Moderate,3886,2,0,0,0.11,1,11.67,0,135364.4451,1578139.257,189461.8375,178237.954
Haryana,Kaithal,14,,126,69,2023,"Kaithal, Haryana, India",29.7996588,76.3989903,16.22,25,1017,1.53,310,clear sky,128.3103448,117.6107383,17.5,,128.3103448,Moderate,4070,7,0,0,0.11,1,12.24,0,177226.0465,1627616.704,127418.0136,117345.0995
Haryana,Karnal,22,8,92,50,2023,"Karnal, Haryana, India",29.7255766,76.9106924,15.46,30,1017,1.97,299,clear sky,83.10344828,92,27.5,10,92,Satisfactory,1808,1,0,1,0.05,1,5.43,0,146144.7209,1592688.809,130988.1003,145862.1778
Haryana,Kurukshetra,10,21,110,63,2023,"Kurukshetra, Haryana, India",29.9693747,76.8482787,15.37,33,1016,2.07,311,clear sky,107.8275862,106.9798658,12.5,26.25,107.8275862,Moderate,5088,7,0,0,0.14,1,15.29,0,178188.3443,1623752.766,99141.40734,115817.3972
Haryana,Mandikhera,19,15,101,22,2023,"Mandikhera, Haryana, India",27.897075,76.9922014,17.76,21,1017,1.9,282,clear sky,36.66666667,101,23.75,18.75,101,Moderate,16,0,0,0,0,0,0.05,0,94181.53707,1384851.929,363210.9011,367453.9687
Haryana,Manesar,10,20,138,77,2023,"Manesar, Haryana, India",28.3247096,76.9263787,17.49,21,1017,1.91,296,clear sky,155.6206897,125.5838926,12.5,25,155.6206897,Moderate,2967,21,0,59,0.08,1,8.98,0.02,49566.7817,1435068.695,308887.5585,313268.5208
Haryana,Narnaul,13,25,129,62,2023,"Narnaul, Haryana, India",28.0438456,76.1062015,17.82,17,1017,1.39,252,clear sky,104.4137931,119.6040268,16.25,31.25,119.6040268,Moderate,660,3,0,1,0.02,1,1.99,0,144103.6777,1453376.152,351712.4319,339737.1104
Haryana,Palwal,9,15,89,30,2023,"Palwal, Haryana, India",28.0599426,77.3223422,17.55,22,1016,2.46,304,clear sky,50,89,11.25,18.75,89,Satisfactory,1488,2,0,13,0.04,1,4.47,0.01,70584.5454,1384200.624,347325.9269,358080.5688
Haryana,Panchukula Urban Estate,10,,,51,2023,"Panchukula Urban Estate, Haryana, India",30.6942,76.8606,14.81,40,1016,1.72,26,clear sky,84.79310345,,12.5,,84.79310345,Satisfactory,8521,5,0,11,0.24,1,25.58,0,269707.9286,1707241.009,11398.43513,68644.47934
Haryana,Panipat,11,24,132,42,2023,"Panipat, Haryana, India",29.3912753,76.9771675,15.86,26,1017,2.03,309,clear sky,69.5862069,121.5973154,13.75,30,121.5973154,Moderate,8137,26,0,0,0.23,1,24.52,0,102890.0093,1551245.763,174362.8501,187092.4387
Haryana,Rohtak,9,30,,70,2023,"Rohtak, Haryana, India",28.9010899,76.5801935,16.99,22,1017,2.44,318,clear sky,131.7241379,,11.25,37.5,131.7241379,Moderate,7309,1,0,2,0.2,1,21.93,0,80828.37635,1517632.563,236251.587,233844.7163
Haryana,Sirsa,13,25,106,43,2023,"Sirsa, Haryana, India",29.6063041,74.9036568,17.01,16,1017,0.97,359,clear sky,71.27586207,104.3221477,16.25,31.25,104.3221477,Moderate,980,0,0,0,0.03,0,2.94,0,288006.7235,1692830.998,253525.9157,205185.5893
Haryana,Sonipat,17,31,178,64,2023,"Sonipat, Haryana, India",28.9953758,77.0233627,16.63,23,1017,2.76,319,clear sky,111.2413793,152.1610738,21.25,38.75,152.1610738,Moderate,6062,5,0,0,0.17,1,18.21,0,53619.71659,1504173.454,225088.8875,235406.5323
Haryana,Yamuna Nagar,16,13,129,62,2023,"Yamuna Nagar, Haryana, India",30.1389108,77.301064,14.22,51,1016,0.84,17,clear sky,104.4137931,119.6040268,20,16.25,119.6040268,Moderate,6810,36,0,0,0.19,1,20.57,0,195034.2897,1621565.983,97051.19654,138200.6207
Himachal Pradesh,Baddi,24,18,119,53,2023,"Baddi, Himachal Pradesh, India",30.9763026,76.7674001,14.11,42,1017,2.37,57,clear sky,88.17241379,112.9597315,30,22.5,112.9597315,Moderate,661,66,0,0,0.02,1,2.25,0,307467.3485,1744762.54,31303.39381,68373.23836
Himachal Pradesh,Damtal,2,5,53,23,2023,"Damtal, Himachal Pradesh, India",32.2539125,75.6722344,14.12,40,1017,1.91,60,clear sky,38.33333333,53,2.5,6.25,53,Satisfactory,3751,7,0,0,0.1,1,11.28,0,501054.357,1948056.237,232933.7314,212547.1675
Himachal Pradesh,Dharamshala,2,5,43,22,2023,"Dharamshala, Himachal Pradesh, India",32.2143039,76.3196717,9.01,22,1020,4.29,37,clear sky,36.66666667,43,2.5,6.25,43,Good,1951,7,7,118,0.05,1,5.9,0.06,475830.7342,1912612.661,199500.2505,197760.3519
Himachal Pradesh,Kala Amb,4,12,95,49,2023,"Kala Amb, Himachal Pradesh, India",32.0131069,76.6687667,13.23,25,1019,2.76,36,clear sky,81.4137931,95,5,15,95,Satisfactory,515,0,0,17,0.01,0,1.54,0.03,442918.6828,1872682.238,167040.6689,177550.0199
Himachal Pradesh,Manali,2,7,37,12,2023,"Manali, Himachal Pradesh, India",32.2454608,77.1872926,-0.79,30,1030,6.42,14,clear sky,20,37,2.5,8.75,37,Good,1159,0,0,3,0.03,0,3.48,0,469061.7734,1878751.231,202606.7921,227380.1212
Himachal Pradesh,Nalagarh,2,12,64,25,2023,"Nalagarh, Himachal Pradesh, India",31.1059814,76.6567018,13.94,41,1017,2.38,55,clear sky,41.66666667,64,2.5,15,64,Satisfactory,112,15,0,1,0,1,0.4,0.01,326267.9625,1765244.474,49769.89722,69858.95806
Himachal Pradesh,Parwanoo,2,5,41,11,2023,"Parwanoo, Himachal Pradesh, India",30.837887,76.9601747,12.07,43,1018,2.78,54,clear sky,18.33333333,41,2.5,6.25,41,Good,763,7,0,0,0.02,1,2.32,0,286759.2088,1719459.997,25042.26882,81691.78075
Himachal Pradesh,Poanta Sahib,4,12,89,38,2023,"Poanta Sahib, Himachal Pradesh, India",30.4366,77.6247,14.74,45,1017,2.15,21,clear sky,62.82758621,89,5,15,89,Satisfactory,987,11,0,0,0.03,1,3,0,237329.7115,1642096.797,102686.4036,157436.0676
Himachal Pradesh,Shimla,2,7,34,14,2023,"Shimla, Himachal Pradesh, India",31.1041526,77.1709729,5.07,49,1020,2.92,71,clear sky,23.33333333,34,2.5,8.75,34,Good,753,1,0,0,0.02,1,2.26,0,319814.4378,1741491.545,65497.32177,115727.6934
Himachal Pradesh,Sunder Nagar,2,5,43,22,2023,"Sunder Nagar, Himachal Pradesh, India",31.5163436,76.8840473,10.78,35,1019,2.45,78,clear sky,36.66666667,43,2.5,6.25,43,Good,220,1,0,1,0.01,1,0.66,0,375438.4618,1803486.624,102412.1615,127800.1967
Himachal Pradesh,Una,2,6,65,25,2023,"Una, Himachal Pradesh, India",31.5834642,76.2351452,12.82,48,1017,2.05,48,clear sky,41.66666667,65,2.5,7.5,65,Satisfactory,115,0,0,5,0,0,0.34,0.04,397902.254,1841587.367,125410.8846,114867.9118
Himachal Pradesh,Vashisht,2,5,42,,2023,"Vashisht, Himachal Pradesh, India",32.2668589,77.1875916,0.68,31,1030,6.21,15,clear sky,,42,2.5,6.25,42,Good,1160,0,0,5,0.03,0,3.48,0,471878.0134,1881358.944,205356.9726,229897.3831
Jammu & Kashmir (UT),Jammu,3,16,108,23,2023,"Jammu, Jammu & Kashmir (UT), India",32.7266,74.857,15.1,37,1017,1.48,40,clear sky,38.33333333,105.6510067,3.75,20,105.6510067,Moderate,10469,8,0,2,0.29,1,31.44,0,594370.0962,2044778.267,336608.953,306852.1631
Jammu & Kashmir (UT),Ramban (J),,,54,,2023,"Ramban (J), Jammu & Kashmir (UT), India",33.2346,75.2376,10.44,30,1022,4.47,28,clear sky,,54,,,54,Satisfactory,83,0,0,0,0,0,0.25,0,639575.7754,2085933.676,369799.8641,350953.0495
Jammu & Kashmir (UT),Srinagar (K),11,14,90,30,2023,"Srinagar (K), Jammu & Kashmir (UT), India",34.0837,74.7973,5.21,27,1025,1.27,339,clear sky,50,90,13.75,17.5,90,Satisfactory,8218,7,0,52,0.23,1,24.68,0.01,763113.8161,2209515.245,493247.7132,474329.1594
Jharkhand,Dhanbad,25,62,148,68,2023,"Dhanbad, Jharkhand, India",23.7952809,86.4309638,16.22,43,1015,2.01,304,clear sky,124.8965517,132.2281879,31.25,77.38461538,132.2281879,Moderate,4566,4,0,1,0.13,1,13.71,0,1089877.006,759814.07,1383238.925,1088284.073
Jharkhand,Jamshedpur,34,43,127,,2023,"Jamshedpur, Jharkhand, India",22.8015194,86.2029579,16.44,50,1015,1.44,308,clear sky,,118.2751678,42.5,53.51282051,118.2751678,Moderate,8732,18,0,2,0.24,1,26.27,0,980055.7985,641422.5815,1443419.986,978779.694
Jharkhand,Jorapokhar,23,12,154,,2023,"Jorapokhar, Jharkhand, India",23.7167069,86.4110166,16.66,43,1015,2.07,297,clear sky,,136.2147651,28.75,15,136.2147651,Moderate,2171,5,0,0,0.06,1,6.53,0,1080933.463,750272.7674,1387550.442,1079362.284
Jharkhand,Ranchi,17,35,107,,2023,"Ranchi, Jharkhand, India",23.3700501,85.3250387,10.92,76,1017,0,0,mist,,104.9865772,21.25,43.75,104.9865772,Moderate,10515,3,0,24,0.29,1,31.56,0,976526.1191,664460.7924,1325227.66,974541.193
Karnataka,Bagalkote,12,11,47,23,2023,"Bagalkote, Karnataka, India",16.2903648,75.5915819,19.03,53,1015,3.41,76,clear sky,38.33333333,47,15,13.75,47,Good,335,2,0,0,0.01,1,1.01,0,546247.7197,294570.3157,880363.1568,543774.9024
Karnataka,Bangalore,6,21,68,33,2023,"Bangalore, Karnataka, India",12.9767936,77.590082,20.56,91,1014,7.6,78,mist,54.37931034,68,7.5,26.25,68,Satisfactory,35892,112,40,178,1,1,108.24,0,516780.3058,191733.6466,1318770.431,518564.9899
Karnataka,Belgaum,15,18,74,28,2023,"Belgaum, Karnataka, India",15.8572666,74.5069343,17.53,61,1015,2.62,51,clear sky,46.66666667,74,18.75,22.5,74,Satisfactory,5643,16,0,6,0.16,1,16.99,0,670432.0936,373271.6883,891254.2695,668338.7767
Karnataka,Bidar,17,7,58,,2023,"Bidar, Karnataka, India",18.0207297,77.2487204,14.47,68,1016,2.32,70,clear sky,,58,21.25,8.75,58,Satisfactory,130,1,0,1,0,1,0.39,0.01,403585.3293,393106.9413,801500.6421,398720.7929
Karnataka,Bijapur / Vijayapura,4,16,47,20,2023,"Bijapur / Vijayapura, Karnataka, India",16.8333073,75.7175521,18.52,52,1015,4.06,69,clear sky,33.33333333,47,5,20,47,Good,6362,3,0,23,0.18,1,19.1,0,533383.1103,329387.2494,827973.8929,530270.308
Karnataka,Chamarajanagar,3,19,43,18,2023,"Chamarajanagar, Karnataka, India",11.95442,77.1069086,19.39,91,1014,1.08,124,broken clouds,30,43,3.75,23.75,43,Good,31,0,0,0,0,0,0.09,0,642106.651,313483.2767,1405470.24,643928.0694
Karnataka,Chikkaballapur,14,17,64,31,2023,"Chikkaballapur, Karnataka, India",13.0993764,77.388729,20.64,88,1014,3.84,70,few clouds,51,64,17.5,21.25,64,Satisfactory,5755,50,0,0,0.16,1,17.46,0,520540.3141,179531.7893,1296742.108,522282.0573
Karnataka,Chikkamagaluru,4,12,46,18,2023,"Chikkamagaluru, Karnataka, India",13.4058699,75.638758,17.9,95,1014,1.38,106,overcast clouds,30,46,5,15,46,Good,281,0,0,0,0.01,0,0.84,0,646197.0225,262520.3182,1196335.94,646953.7812
Karnataka,Devanagere,4,8,72,28,2023,"Devanagere, Karnataka, India",14.4644,75.9218,20.45,63,1013,5.09,59,broken clouds,46.66666667,72,5,10,72,Satisfactory,5438,12,0,4,0.15,1,16.36,0,559700.1153,190024.9915,1090518.185,559537.5281
Karnataka,Gadag,24,6,54,21,2023,"Gadag, Karnataka, India",15.416692,75.6815801,19.71,56,1014,4.67,70,broken clouds,35,54,30,7.5,54,Satisfactory,1898,1,0,0,0.05,1,5.7,0,549716.4413,232955.9915,978267.4503,548321.6767
Karnataka,Gulbarga / Kalaburgi,11,11,63,29,2023,"Gulbarga / Kalaburgi, Karnataka, India",17.3297,76.8343,16.5,55,1015,3.75,57,clear sky,48.33333333,63,13.75,13.75,63,Satisfactory,9742,5,0,7,0.27,1,29.25,0,419332.8108,322262.6575,838338.8528,415417.6207
Karnataka,Hassan,17,13,66,27,2023,"Hassan, Karnataka, India",13.0301852,76.1744968,18.5,87,1014,2.58,102,overcast clouds,45,66,21.25,16.25,66,Satisfactory,1892,4,0,27,0.05,1,5.69,0.01,623632.9589,245537.9027,1255102.604,625052.386
Karnataka,Haveri,12,17,62,30,2023,"Haveri, Karnataka, India",14.7180267,75.3656423,20.14,59,1014,4.37,52,overcast clouds,50,62,15,21.25,62,Satisfactory,42,0,0,0,0,0,0.13,0,606139.2347,250849.9296,1043346.639,605446.5326
Karnataka,Hubli Dharwad,5,12,82,28,2023,"Hubli Dharwad, Karnataka, India",15.3427544,75.1694536,19.62,59,1014,5.24,59,scattered clouds,46.66666667,82,6.25,15,82,Satisfactory,5200,3,0,3,0.14,1,15.61,0,607207.3649,284009.2396,968099.4762,605766.0134
Karnataka,Kolar,61,13,82,28,2023,"Kolar, Karnataka, India",13.1805066,78.2669329,17.85,98,1015,1.98,66,few clouds,46.66666667,82,76.12820513,16.25,82,Satisfactory,436,0,0,0,0.01,0,1.31,0,453635.6606,183243.3004,1331495.117,455490.5341
Karnataka,Koppal,20,11,49,19,2023,"Koppal, Karnataka, India",15.5748238,76.3118494,18.09,66,1015,3.8,56,clear sky,31.66666667,49,25,13.75,49,Good,39,0,0,0,0,0,0.12,0,477251.6398,180289.2795,988165.2352,475835.3639
Karnataka,Madikeri,8,4,33,19,2023,"Madikeri, Karnataka, India",12.42149,75.7387543,16.51,98,1014,1.44,85,overcast clouds,31.66666667,33,10,5,33,Good,564,1,0,6,0.02,1,1.7,0.01,705629.3533,329922.1739,1307541.388,707234.3902
Karnataka,Mandya,2,14,40,,2023,"Mandya, Karnataka, India",12.6368939,76.7275477,18.85,91,1014,2.6,78,broken clouds,,40,2.5,17.5,40,Good,434,0,0,0,0.01,0,1.3,0,609232.266,250941.175,1317841.895,610943.6449
Karnataka,Mangalore,16,15,76,33,2023,"Mangalore, Karnataka, India",12.8698101,74.8430082,24.43,94,1011,1.54,200,broken clouds,54.37931034,76,20,18.75,76,Satisfactory,4397,16,0,20,0.12,1,13.26,0,753879.3873,370196.1708,1234569.084,754654.0107
Karnataka,Mysore,4,17,51,22,2023,"Mysore, Karnataka, India",12.3051828,76.6553609,19,92,1013,2.84,51,broken clouds,36.66666667,51,5,21.25,51,Satisfactory,12798,12,0,57,0.36,1,38.44,0,642514.3914,288955.4356,1350692.829,644254.8289
Karnataka,Raichur,34,18,84,19,2023,"Raichur, Karnataka, India",16.0547194,76.9003647,18.94,68,1015,3.34,57,clear sky,31.66666667,84,42.5,22.5,84,Satisfactory,82,0,0,0,0,0,0.25,0,403125.5315,180688.5411,968382.6947,401133.2948
Karnataka,Ramanagara,21,22,57,27,2023,"Ramanagara, Karnataka, India",12.720006,77.3184199,19.07,92,1014,3,66,clear sky,45,57,26.25,27.5,57,Satisfactory,1177,2,0,0,0.03,1,3.54,0,558597.9347,223536.9853,1333315.186,560374.9166
Karnataka,Shimaga / Shivamogga,4,12,44,20,2023,"Shimaga / Shivamogga, Karnataka, India",13.3422,77.101,18,86,1014,3.48,77,clear sky,33.33333333,44,5,15,44,Good,6397,10,0,5,0.18,1,19.23,0,522779.5652,160619.3762,1258434.641,524441.3847
Karnataka,Tumkuru,6,20,103,37,2023,"Tumkuru, Karnataka, India",13.3422,77.101,18,86,1014,3.48,77,clear sky,61.13793103,102.3288591,7.5,25,102.3288591,Moderate,6397,10,0,5,0.18,1,19.23,0,522779.5652,160619.3762,1258434.641,524441.3847
Karnataka,Udupi,26,12,31,,2023,"Udupi, Karnataka, India",13.5269784,74.8731879,22.48,92,1011,1.84,54,broken clouds,,31,32.5,15,32.5,Good,887,1,0,0,0.02,1,2.66,0,712281.4629,331632.6656,1161759.477,712535.7817
Karnataka,Yadgir,14,10,61,32,2023,"Yadgir, Karnataka, India",16.5744123,76.9254434,18.9,55,1015,2.2,59,clear sky,52.68965517,61,17.5,12.5,61,Satisfactory,61,1,0,0,0,1,0.19,0,397482.0695,235323.5505,917809.995,394643.5221
Kerala,Alappuzha,2,5,44,,2023,"Alappuzha, Kerala, India",9.5006651,76.4124143,24.27,91,1011,1.83,138,scattered clouds,,44,2.5,6.25,44,Good,658,1,0,10,0.02,1,1.98,0.01,918080.791,601475.2153,1646870.879,919970.2072
Kerala,Eloor,5,11,64,29,2023,"Eloor, Kerala, India",10.0669964,76.2989276,25.95,89,1011,0,0,mist,48.33333333,64,6.25,13.75,64,Satisfactory,6532,35,0,68,0.18,1,19.74,0.01,869792.5746,542587.0424,1581799.152,871654.3806
Kerala,Kannur,7,12,68,35,2023,"Kannur, Kerala, India",11.8763836,75.3737973,24.03,90,1010,1.58,47,overcast clouds,57.75862069,68,8.75,15,68,Satisfactory,4709,7,0,5,0.13,1,14.16,0,777397.1183,403757.3746,1357770.349,779041.4828
Kerala,Kochi,16,9,75,34,2023,"Kochi, Kerala, India",9.9679032,76.2444378,25.98,84,1011,1.9,105,overcast clouds,56.06896552,75,20,11.25,75,Satisfactory,4969,42,1,11,0.14,1,15.08,0,882499.9868,555019.7679,1591076.906,884362.4085
Kerala,Kollam,6,11,73,34,2023,"Kollam, Kerala, India",8.8870533,76.5906696,26,82,1011,3.29,149,few clouds,56.06896552,73,7.5,13.75,73,Satisfactory,11952,18,0,11,0.33,1,35.93,0,969712.4583,665406.2118,1718841.62,971665.654
Kerala,Kottayam,2,5,51,,2023,"Kottayam, Kerala, India",9.6287383,76.6455326,22.5,98,1011,0.71,96,clear sky,,51,2.5,6.25,51,Satisfactory,934,4,0,24,0.03,1,2.82,0.03,892805.7069,582007.9153,1639787.426,894703.762
Kerala,Kozhikode,5,6,46,,2023,"Kozhikode, Kerala, India",11.2450558,75.7754716,24.57,87,1011,1.5,45,broken clouds,,46,6.25,7.5,46,Good,3838,19,0,8,0.11,1,11.59,0,797712.8772,439681.4926,1437993.946,799461.0693
Kerala,Mallappuram,2,14,31,24,2023,"Mallappuram, Kerala, India",11.073,76.074,24.44,88,1011,1.03,70,mist,40,31,2.5,17.5,40,Good,2151,9,0,45,0.06,1,6.49,0.02,791425.036,443117.3115,1465285.299,793213.4872
Kerala,Palakkad,2,5,49,,2023,"Palakkad, Kerala, India",10.7873692,76.4742172,23.02,93,1011,0.67,97,overcast clouds,,49,2.5,6.25,49,Good,607,1,0,71,0.02,1,1.82,0.1,791001.2104,458822.4168,1508601.52,792840.8996
Kerala,Pathanamthitta,2,5,30,,2023,"Pathanamthitta, Kerala, India",9.2780841,76.9737443,20.33,94,1012,1.51,77,few clouds,,30,2.5,6.25,30,Good,160,0,0,3,0,0,0.48,0.02,911330.8032,615611.573,1688001.974,913340.3853
Kerala,Thiruvanantapuram,5,10,42,23,2023,"Thiruvanantapuram, Kerala, India",8.5241,76.9366,26.85,83,1011,0,0,mist,38.33333333,42,6.25,12.5,42,Good,14022,19,14,91,0.39,1,42.18,0.01,990272.0986,700495.1832,1768434.44,992373.1396
Kerala,Thrissur,4,10,73,37,2023,"Thrissur, Kerala, India",10.5270099,76.214621,23.8,93,1011,1.21,80,broken clouds,61.13793103,73,5,12.5,73,Satisfactory,9836,19,0,147,0.27,1,29.58,0.01,831699.7408,495564.3997,1529101.255,833533.5731
Kerala,Wayanad,2,5,40,,2023,"Wayanad, Kerala, India",11.7151291,76.1271185,18.62,98,1013,1.27,48,broken clouds,,40,2.5,6.25,40,Good,855,2,0,288,0.02,1,2.57,0.25,731773.1339,374314.3026,1396680.244,733514.4306
Madhya Pradesh,Amlai,12,14,67,24,2023,"Amlai, Madhya Pradesh, India",23.1732678,81.5917253,12.91,49,1017,1.08,256,clear sky,40,67,15,17.5,67,Satisfactory,736,3,0,7,0.02,1,2.22,0.01,801187.8457,636957.0299,997978.4796,797031.8685
Madhya Pradesh,Bhopal,13,22,111,47,2023,"Bhopal, Madhya Pradesh, India",23.2584857,77.401989,13.99,58,1017,0.51,340,haze,78.03448276,107.6442953,16.25,27.5,107.6442953,Moderate,12494,9,0,86,0.35,1,37.52,0.01,663351.3893,906916.4704,531650.4684,867613.7949
Madhya Pradesh,Chindwara,4,16,74,31,2023,"Chindwara, Madhya Pradesh, India",22.0003854,78.897224,14.24,44,1017,2.58,13,clear sky,51,74,5,20,74,Satisfactory,286,2,0,2,0.01,1,0.87,0.01,674654.9925,681690.4738,712515.3904,669126.2017
